target_key	stage	target_embryo	gene	gene_index	endpoint	method	value
75p_E2_to_E1	75% epiboly	E1	clocka	65	residual_spatial_pearson	anchor_only_calibrated	0.4322084
75p_E2_to_E1	75% epiboly	E1	cmtm6	66	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cmtm6	66	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51366305
75p_E2_to_E1	75% epiboly	E1	cmtm6	66	residual_spatial_pearson	anchor_only_calibrated	0.5227859
75p_E2_to_E1	75% epiboly	E1	cnmd	67	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cnmd	67	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44212213
75p_E2_to_E1	75% epiboly	E1	cnmd	67	residual_spatial_pearson	anchor_only_calibrated	0.44212213
75p_E2_to_E1	75% epiboly	E1	cnn3a	68	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cnn3a	68	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5293178
75p_E2_to_E1	75% epiboly	E1	cnn3a	68	residual_spatial_pearson	anchor_only_calibrated	0.5293178
75p_E2_to_E1	75% epiboly	E1	coq10b	69	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	coq10b	69	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4826258
75p_E2_to_E1	75% epiboly	E1	coq10b	69	residual_spatial_pearson	anchor_only_calibrated	0.47947052
75p_E2_to_E1	75% epiboly	E1	creb3l1	71	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	creb3l1	71	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5565633
75p_E2_to_E1	75% epiboly	E1	creb3l1	71	residual_spatial_pearson	anchor_only_calibrated	0.57244223
75p_E2_to_E1	75% epiboly	E1	creb3l2	72	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	creb3l2	72	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.54676557
75p_E2_to_E1	75% epiboly	E1	creb3l2	72	residual_spatial_pearson	anchor_only_calibrated	0.5380134
75p_E2_to_E1	75% epiboly	E1	csrp1a	73	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	csrp1a	73	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.43985
75p_E2_to_E1	75% epiboly	E1	csrp1a	73	residual_spatial_pearson	anchor_only_calibrated	0.44078633
75p_E2_to_E1	75% epiboly	E1	cst3	74	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cst3	74	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.68193406
75p_E2_to_E1	75% epiboly	E1	cst3	74	residual_spatial_pearson	anchor_only_calibrated	0.68193406
75p_E2_to_E1	75% epiboly	E1	ctcf	75	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	ctcf	75	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.75766563
75p_E2_to_E1	75% epiboly	E1	ctcf	75	residual_spatial_pearson	anchor_only_calibrated	0.76818895
75p_E2_to_E1	75% epiboly	E1	cth1	76	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cth1	76	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47533917
75p_E2_to_E1	75% epiboly	E1	cth1	76	residual_spatial_pearson	anchor_only_calibrated	0.48854294
75p_E2_to_E1	75% epiboly	E1	CU570769.1	77	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	CU570769.1	77	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47086442
75p_E2_to_E1	75% epiboly	E1	CU570769.1	77	residual_spatial_pearson	anchor_only_calibrated	0.47911754
75p_E2_to_E1	75% epiboly	E1	cux1a	78	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cux1a	78	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5359246
75p_E2_to_E1	75% epiboly	E1	cux1a	78	residual_spatial_pearson	anchor_only_calibrated	0.5359246
75p_E2_to_E1	75% epiboly	E1	cxcl12b	79	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cxcl12b	79	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51440746
75p_E2_to_E1	75% epiboly	E1	cxcl12b	79	residual_spatial_pearson	anchor_only_calibrated	0.51440746
75p_E2_to_E1	75% epiboly	E1	cxcr4a	80	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	cxcr4a	80	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40512145
75p_E2_to_E1	75% epiboly	E1	cxcr4a	80	residual_spatial_pearson	anchor_only_calibrated	0.4264733
75p_E2_to_E1	75% epiboly	E1	dact2	81	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dact2	81	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40152863
75p_E2_to_E1	75% epiboly	E1	dact2	81	residual_spatial_pearson	anchor_only_calibrated	0.45005402
75p_E2_to_E1	75% epiboly	E1	dand5	82	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dand5	82	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51338094
75p_E2_to_E1	75% epiboly	E1	dand5	82	residual_spatial_pearson	anchor_only_calibrated	0.51338094
75p_E2_to_E1	75% epiboly	E1	dbx1a	83	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dbx1a	83	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.43649533
75p_E2_to_E1	75% epiboly	E1	dbx1a	83	residual_spatial_pearson	anchor_only_calibrated	0.4562886
75p_E2_to_E1	75% epiboly	E1	ddx4	84	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	ddx4	84	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.60046726
75p_E2_to_E1	75% epiboly	E1	ddx4	84	residual_spatial_pearson	anchor_only_calibrated	0.6052255
75p_E2_to_E1	75% epiboly	E1	dharma	85	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dharma	85	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.46518683
75p_E2_to_E1	75% epiboly	E1	dharma	85	residual_spatial_pearson	anchor_only_calibrated	0.46518683
75p_E2_to_E1	75% epiboly	E1	dkc1	86	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dkc1	86	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.77484256
75p_E2_to_E1	75% epiboly	E1	dkc1	86	residual_spatial_pearson	anchor_only_calibrated	0.7826684
75p_E2_to_E1	75% epiboly	E1	dkk1b	87	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dkk1b	87	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.56134146
75p_E2_to_E1	75% epiboly	E1	dkk1b	87	residual_spatial_pearson	anchor_only_calibrated	0.5854726
75p_E2_to_E1	75% epiboly	E1	dld	88	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dld	88	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.65691644
75p_E2_to_E1	75% epiboly	E1	dld	88	residual_spatial_pearson	anchor_only_calibrated	0.6524958
75p_E2_to_E1	75% epiboly	E1	dlgap5	89	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dlgap5	89	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51036865
75p_E2_to_E1	75% epiboly	E1	dlgap5	89	residual_spatial_pearson	anchor_only_calibrated	0.51036865
75p_E2_to_E1	75% epiboly	E1	dlx3b	90	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dlx3b	90	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.69184494
75p_E2_to_E1	75% epiboly	E1	dlx3b	90	residual_spatial_pearson	anchor_only_calibrated	0.6870203
75p_E2_to_E1	75% epiboly	E1	dmd	91	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dmd	91	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5564165
75p_E2_to_E1	75% epiboly	E1	dmd	91	residual_spatial_pearson	anchor_only_calibrated	0.5564165
75p_E2_to_E1	75% epiboly	E1	dnmt3bb.2	92	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dnmt3bb.2	92	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6230521
75p_E2_to_E1	75% epiboly	E1	dnmt3bb.2	92	residual_spatial_pearson	anchor_only_calibrated	0.62230223
75p_E2_to_E1	75% epiboly	E1	drll.2	93	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	drll.2	93	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.56027997
75p_E2_to_E1	75% epiboly	E1	drll.2	93	residual_spatial_pearson	anchor_only_calibrated	0.53742194
75p_E2_to_E1	75% epiboly	E1	drll.3	94	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	drll.3	94	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.57121843
75p_E2_to_E1	75% epiboly	E1	drll.3	94	residual_spatial_pearson	anchor_only_calibrated	0.57040614
75p_E2_to_E1	75% epiboly	E1	dscc1	95	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dscc1	95	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49783003
75p_E2_to_E1	75% epiboly	E1	dscc1	95	residual_spatial_pearson	anchor_only_calibrated	0.49783003
75p_E2_to_E1	75% epiboly	E1	dync1li1	96	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dync1li1	96	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.48197746
75p_E2_to_E1	75% epiboly	E1	dync1li1	96	residual_spatial_pearson	anchor_only_calibrated	0.48526493
75p_E2_to_E1	75% epiboly	E1	dynll1	97	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dynll1	97	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49606147
75p_E2_to_E1	75% epiboly	E1	dynll1	97	residual_spatial_pearson	anchor_only_calibrated	0.5023822
75p_E2_to_E1	75% epiboly	E1	dynll2b	98	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	dynll2b	98	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4727064
75p_E2_to_E1	75% epiboly	E1	dynll2b	98	residual_spatial_pearson	anchor_only_calibrated	0.4727064
75p_E2_to_E1	75% epiboly	E1	ednraa	99	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	ednraa	99	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.662468
75p_E2_to_E1	75% epiboly	E1	ednraa	99	residual_spatial_pearson	anchor_only_calibrated	0.6523649
75p_E2_to_E1	75% epiboly	E1	efemp2b	100	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	efemp2b	100	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5736059
75p_E2_to_E1	75% epiboly	E1	efemp2b	100	residual_spatial_pearson	anchor_only_calibrated	0.59084207
75p_E2_to_E1	75% epiboly	E1	efna1a	101	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	efna1a	101	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.53567225
75p_E2_to_E1	75% epiboly	E1	efna1a	101	residual_spatial_pearson	anchor_only_calibrated	0.53558993
75p_E2_to_E1	75% epiboly	E1	efnb2a	102	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	efnb2a	102	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.50901514
75p_E2_to_E1	75% epiboly	E1	efnb2a	102	residual_spatial_pearson	anchor_only_calibrated	0.5174733
75p_E2_to_E1	75% epiboly	E1	efnb2b	103	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	efnb2b	103	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.7012696
75p_E2_to_E1	75% epiboly	E1	efnb2b	103	residual_spatial_pearson	anchor_only_calibrated	0.70424414
75p_E2_to_E1	75% epiboly	E1	egln1b	104	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	egln1b	104	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5148316
75p_E2_to_E1	75% epiboly	E1	egln1b	104	residual_spatial_pearson	anchor_only_calibrated	0.5148316
75p_E2_to_E1	75% epiboly	E1	eif3ea	105	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	eif3ea	105	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.41248155
75p_E2_to_E1	75% epiboly	E1	eif3ea	105	residual_spatial_pearson	anchor_only_calibrated	0.43442592
75p_E2_to_E1	75% epiboly	E1	elavl3	106	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	elavl3	106	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49078485
75p_E2_to_E1	75% epiboly	E1	elavl3	106	residual_spatial_pearson	anchor_only_calibrated	0.49078485
75p_E2_to_E1	75% epiboly	E1	elf1	107	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	elf1	107	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.8216157
75p_E2_to_E1	75% epiboly	E1	elf1	107	residual_spatial_pearson	anchor_only_calibrated	0.8250763
75p_E2_to_E1	75% epiboly	E1	elob	108	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	elob	108	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4714737
75p_E2_to_E1	75% epiboly	E1	elob	108	residual_spatial_pearson	anchor_only_calibrated	0.4714737
75p_E2_to_E1	75% epiboly	E1	emid1	109	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	emid1	109	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.48124066
75p_E2_to_E1	75% epiboly	E1	emid1	109	residual_spatial_pearson	anchor_only_calibrated	0.48312005
75p_E2_to_E1	75% epiboly	E1	emx2	110	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	emx2	110	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.516237
75p_E2_to_E1	75% epiboly	E1	emx2	110	residual_spatial_pearson	anchor_only_calibrated	0.516237
75p_E2_to_E1	75% epiboly	E1	emx3	111	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	emx3	111	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4666249
75p_E2_to_E1	75% epiboly	E1	emx3	111	residual_spatial_pearson	anchor_only_calibrated	0.4666249
75p_E2_to_E1	75% epiboly	E1	epcam	112	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	epcam	112	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.8069075
75p_E2_to_E1	75% epiboly	E1	epcam	112	residual_spatial_pearson	anchor_only_calibrated	0.8069075
75p_E2_to_E1	75% epiboly	E1	epha2a	113	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	epha2a	113	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5375356
75p_E2_to_E1	75% epiboly	E1	epha2a	113	residual_spatial_pearson	anchor_only_calibrated	0.5034135
75p_E2_to_E1	75% epiboly	E1	ephb3a	114	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	ephb3a	114	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.72156
75p_E2_to_E1	75% epiboly	E1	ephb3a	114	residual_spatial_pearson	anchor_only_calibrated	0.72344655
75p_E2_to_E1	75% epiboly	E1	eppk1	115	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	eppk1	115	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.8745901
75p_E2_to_E1	75% epiboly	E1	eppk1	115	residual_spatial_pearson	anchor_only_calibrated	0.8745901
75p_E2_to_E1	75% epiboly	E1	erf	116	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	erf	116	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5937795
75p_E2_to_E1	75% epiboly	E1	erf	116	residual_spatial_pearson	anchor_only_calibrated	0.59951085
75p_E2_to_E1	75% epiboly	E1	esrra	117	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	esrra	117	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.39423633
75p_E2_to_E1	75% epiboly	E1	esrra	117	residual_spatial_pearson	anchor_only_calibrated	0.38575253
75p_E2_to_E1	75% epiboly	E1	ets2	118	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	ets2	118	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.59807223
75p_E2_to_E1	75% epiboly	E1	ets2	118	residual_spatial_pearson	anchor_only_calibrated	0.57889324
75p_E2_to_E1	75% epiboly	E1	etv2	119	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	etv2	119	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5366097
75p_E2_to_E1	75% epiboly	E1	etv2	119	residual_spatial_pearson	anchor_only_calibrated	0.5366097
75p_E2_to_E1	75% epiboly	E1	etv4	120	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	etv4	120	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.7347849
75p_E2_to_E1	75% epiboly	E1	etv4	120	residual_spatial_pearson	anchor_only_calibrated	0.7535136
75p_E2_to_E1	75% epiboly	E1	etv5a	121	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	etv5a	121	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4351852
75p_E2_to_E1	75% epiboly	E1	etv5a	121	residual_spatial_pearson	anchor_only_calibrated	0.46452984
75p_E2_to_E1	75% epiboly	E1	etv5b	122	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	etv5b	122	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5937553
75p_E2_to_E1	75% epiboly	E1	etv5b	122	residual_spatial_pearson	anchor_only_calibrated	0.5685033
75p_E2_to_E1	75% epiboly	E1	eve1	123	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	eve1	123	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5211022
75p_E2_to_E1	75% epiboly	E1	eve1	123	residual_spatial_pearson	anchor_only_calibrated	0.53806126
75p_E2_to_E1	75% epiboly	E1	f11r.1	124	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	f11r.1	124	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.72305226
75p_E2_to_E1	75% epiboly	E1	f11r.1	124	residual_spatial_pearson	anchor_only_calibrated	0.715439
75p_E2_to_E1	75% epiboly	E1	fbln2	125	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fbln2	125	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5298509
75p_E2_to_E1	75% epiboly	E1	fbln2	125	residual_spatial_pearson	anchor_only_calibrated	0.52333105
75p_E2_to_E1	75% epiboly	E1	fezf2	126	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fezf2	126	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.59610176
75p_E2_to_E1	75% epiboly	E1	fezf2	126	residual_spatial_pearson	anchor_only_calibrated	0.582333
75p_E2_to_E1	75% epiboly	E1	fgf8a	127	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fgf8a	127	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40819573
75p_E2_to_E1	75% epiboly	E1	fgf8a	127	residual_spatial_pearson	anchor_only_calibrated	0.40036002
75p_E2_to_E1	75% epiboly	E1	fn1a	129	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fn1a	129	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.7944583
75p_E2_to_E1	75% epiboly	E1	fn1a	129	residual_spatial_pearson	anchor_only_calibrated	0.7890344
75p_E2_to_E1	75% epiboly	E1	fn1b	130	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fn1b	130	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5276435
75p_E2_to_E1	75% epiboly	E1	fn1b	130	residual_spatial_pearson	anchor_only_calibrated	0.5145491
75p_E2_to_E1	75% epiboly	E1	fnbp1l	131	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fnbp1l	131	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5845972
75p_E2_to_E1	75% epiboly	E1	fnbp1l	131	residual_spatial_pearson	anchor_only_calibrated	0.5824201
75p_E2_to_E1	75% epiboly	E1	fosab	132	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fosab	132	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47677615
75p_E2_to_E1	75% epiboly	E1	fosab	132	residual_spatial_pearson	anchor_only_calibrated	0.48130143
75p_E2_to_E1	75% epiboly	E1	foxa	133	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxa	133	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5824344
75p_E2_to_E1	75% epiboly	E1	foxa	133	residual_spatial_pearson	anchor_only_calibrated	0.5764885
75p_E2_to_E1	75% epiboly	E1	foxa2	134	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxa2	134	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.60310584
75p_E2_to_E1	75% epiboly	E1	foxa2	134	residual_spatial_pearson	anchor_only_calibrated	0.56227154
75p_E2_to_E1	75% epiboly	E1	foxa3	135	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxa3	135	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.7799552
75p_E2_to_E1	75% epiboly	E1	foxa3	135	residual_spatial_pearson	anchor_only_calibrated	0.7524011
75p_E2_to_E1	75% epiboly	E1	foxb1a	136	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxb1a	136	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49033332
75p_E2_to_E1	75% epiboly	E1	foxb1a	136	residual_spatial_pearson	anchor_only_calibrated	0.44845095
75p_E2_to_E1	75% epiboly	E1	foxc1a	138	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxc1a	138	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.82946944
75p_E2_to_E1	75% epiboly	E1	foxc1a	138	residual_spatial_pearson	anchor_only_calibrated	0.82433933
75p_E2_to_E1	75% epiboly	E1	foxc1b	139	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxc1b	139	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5310021
75p_E2_to_E1	75% epiboly	E1	foxc1b	139	residual_spatial_pearson	anchor_only_calibrated	0.5255435
75p_E2_to_E1	75% epiboly	E1	foxg1a	142	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxg1a	142	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6241224
75p_E2_to_E1	75% epiboly	E1	foxg1a	142	residual_spatial_pearson	anchor_only_calibrated	0.6346391
75p_E2_to_E1	75% epiboly	E1	foxh1	143	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxh1	143	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4543761
75p_E2_to_E1	75% epiboly	E1	foxh1	143	residual_spatial_pearson	anchor_only_calibrated	0.45727777
75p_E2_to_E1	75% epiboly	E1	foxi1	144	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxi1	144	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.711119
75p_E2_to_E1	75% epiboly	E1	foxi1	144	residual_spatial_pearson	anchor_only_calibrated	0.6861698
75p_E2_to_E1	75% epiboly	E1	foxn2b	145	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxn2b	145	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5757509
75p_E2_to_E1	75% epiboly	E1	foxn2b	145	residual_spatial_pearson	anchor_only_calibrated	0.5757509
75p_E2_to_E1	75% epiboly	E1	foxo1a	146	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxo1a	146	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51464623
75p_E2_to_E1	75% epiboly	E1	foxo1a	146	residual_spatial_pearson	anchor_only_calibrated	0.51464623
75p_E2_to_E1	75% epiboly	E1	foxp1b	147	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxp1b	147	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.45985723
75p_E2_to_E1	75% epiboly	E1	foxp1b	147	residual_spatial_pearson	anchor_only_calibrated	0.45148262
75p_E2_to_E1	75% epiboly	E1	foxp2	148	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	foxp2	148	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47149482
75p_E2_to_E1	75% epiboly	E1	foxp2	148	residual_spatial_pearson	anchor_only_calibrated	0.48299244
75p_E2_to_E1	75% epiboly	E1	frmd4ba	149	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	frmd4ba	149	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6970086
75p_E2_to_E1	75% epiboly	E1	frmd4ba	149	residual_spatial_pearson	anchor_only_calibrated	0.6970086
75p_E2_to_E1	75% epiboly	E1	fscn1a	150	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fscn1a	150	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.66902715
75p_E2_to_E1	75% epiboly	E1	fscn1a	150	residual_spatial_pearson	anchor_only_calibrated	0.66902715
75p_E2_to_E1	75% epiboly	E1	fzd7a	151	residual_spatial_pearson	registered_idw_k12	0.0
75p_E2_to_E1	75% epiboly	E1	fzd7a	151	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5004088
75p_E2_to_E1	75% epiboly	E1	fzd7a	151	residual_spatial_pearson	anchor_only_calibrated	0.47242892
