extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	rank	gene_index	gene	marginal_residual_pearson_gain	expected_source_cv_residual_pearson	coverage_mean_max_squared_correlation	redundancy_mean_pairwise_squared_correlation	max_abs_correlation_to_previous	genes_helped_count	genes_evaluated_count	top_supported_genes	coordinate_key	source_cells	selector_sample_cells	status	not_primary_panel	budget
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	1	224	krt4	0.30785032001128704	0.18945372803871696	0.09356894730562128	0.0	0.0	484	494	klf2a,grhl1,znf185,her6,krt8,aplnra,ackr3b,tfap2a,gata2a,alcamb	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	2	205	ism1	0.0442909400763129	0.23374466811502986	0.1175756235311265	0.0065746593822388335	0.0810842733348387	415	493	wnt11f2,ndr1,sdc4,foxh1,zswim5,gata5,syne2b,gata6,rbm4.3,dkk1b	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	3	102	efnb2a	0.02197983775252449	0.25572450586755435	0.12449542021838234	0.02082871201527056	0.2092546557592439	388	492	tbxta,lft1,her1,lft2,sebox,cldnd,lhx1a,dkk1b,foxc1a,zic2a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	4	54	cdkn1ca	0.014871663163831816	0.27059616903138617	0.12814412481433748	0.055258835463239765	0.4453620936928948	372	491	mdm2,ccng1,xbp1,smtnl,tfap2c,cdt1,sox32,gbx1,si:dkey-261m9.12,tcf3b	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	5	92	dnmt3bb.2	0.00947921404903751	0.2800753830804237	0.13036225308114502	0.04041640145409857	0.23384952404034065	418	490	dscc1,pmp22b,rps3,kmt2bb,si:dkey-92i17.2,her8a,znf576.2,rpl5a,cdx4,ednraa	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	6	141	foxd5	0.006992787474722595	0.2870681705551463	0.13855980698271578	0.053967625059556705	0.4806652920781193	367	489	foxh1,sox3,ndr1,nasp,etv5b,zic2b,sox19a,sox11a,wnt11f2,zswim5	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	7	445	tmed2	0.010127113799888898	0.29719528435503517	0.14064133149013935	0.046017178127861554	0.23254180217388906	359	488	rpl4,ppp1r7,foxg1a,snrpd3,rac1a,gapdh,pfn2,pmp22b,arf5,nr2f2	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	8	125	fbln2	0.005279367550430958	0.30247465190546613	0.1425633029306546	0.03950290381273725	0.22218928373215976	352	487	skila,cd63,prdm1a,si:dkey-261h17.1,hoxb8a,nr2f2,mab21l2,tbx3b,her12,myod1	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	9	484	zgc:174154	0.004048554767093815	0.30652320667255994	0.1444470508095421	0.03584656454574787	0.2690541430587025	292	486	tbxta,wnt11f2,arl4ab,fgf8a,dmd,her7,cldnd,atoh1c,rrm2,mycb	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	10	41	casz1	0.0038920373077934722	0.3104152439803534	0.14636576044484226	0.032749039358987285	0.24153373579246512	321	485	ripply1,coq10b,irx5a,kazald2,clocka,kdrl,foxo1a,nr2f2,meis2a,cnmd	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	11	315	pcdh8	0.0031302854886909315	0.31354552946904435	0.14908711459531385	0.032301300168414634	0.3077177304181742	293	484	tbxta,arl4ab,sebox,dld,fscn1a,wnt11f2,rasgef1ba,mixl1,lft1,zic2a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	12	197	id3	0.002380870676881419	0.31592640014592577	0.15094200346251455	0.029878627030131548	0.31528044357806956	285	483	msgn1,apoc1,her3,rnd1b,kif15,tfap2c,nanos3,twist1a,szl,ednraa	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	13	29	baz1b	0.00433226175824275	0.3202586619041685	0.15296997423781686	0.03161631050355841	0.43893828429377063	354	482	znf576.2,rbmx,irf2a,nsd2,rbm7,etv5a,anp32e,ncapd2,rps3,dynll1	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	14	212	kdrl	0.0025757013399781425	0.32283436324414666	0.154810245097035	0.030979873866369648	0.3096113229362982	313	481	mab21l2,rpl4,cnmd,msx1b,igfbp1a,nr6a1a,foxp1b,meis2a,ednraa,foxc1b	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	15	444	tmed10	0.0020374660418346346	0.3248718292859813	0.15672654950443904	0.028512292644139604	0.2300950029035396	273	480	zgc:113372,pmp22b,pbx1b,rpl5a,srp19,tbx1,dand5,eif3ea,foxg1a,sox10	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	16	57	cdx4	0.0026932690577143314	0.3275650983436956	0.1589374852534377	0.028048942081282176	0.27396168819513245	271	479	pbx4,noto,tbxta,eve1,cldnd,dld,fgf8a,sox32,wnt11f2,rrm2	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	17	400	snrpd3	0.003011184416231494	0.3305762827599271	0.16083662660053855	0.026951640163667717	0.24608796075065922	266	478	rpl4,ppp1r7,six7,gapdh,msx1b,coq10b,zgc:113372,ednraa,rac1a,rps6	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	18	200	irf2a	0.0024863200852449086	0.33306260284517203	0.16274025707113332	0.026246365973611473	0.27348189607419315	296	477	znf576.2,tbxta,otx1,rac1a,nap1l1,wnt11f2,atp2b1a,rrm2,pfn2,pold3	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	19	261	mespab	0.0019760273751664448	0.3350386302203385	0.164621688344812	0.024836714552499715	0.2628528857766565	288	476	sox17,dmd,gcm2,chrd,tbx1,her1,foxc1a,lhx1a,msx3,cdx1a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	20	181	her7	0.0014270087982789503	0.3364656390186174	0.1666078402362321	0.023786289439891608	0.22929918480586373	259	475	her1,arl4ab,tbxta,wnt11f2,sebox,dmd,rrm2,sox3,zswim5,mixl1	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	21	393	skia	0.0024116700194471985	0.3388773090380646	0.16842393145265458	0.023007935611442664	0.3542156134604164	328	474	efemp2b,lamb1a,supt16h,zeb2b,pbx4,rplp0,rps6,notch1a,tcf7l1b,etv5a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	22	287	nip7	0.0019219243135578656	0.3407992333516225	0.17042715164892253	0.0219708481704215	0.20101902497981414	335	473	kazald2,rrm2,zfand5a,her8a,tbxta,twist1a,irx5a,atf6,adka,fscn1a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	23	306	pax2a	0.001917974730162697	0.3427172080817852	0.17236491714634725	0.020970147377205248	0.20354386600600025	234	472	six4b,cdx1a,dbx1a,dync1li1,hoxc8a,pbx1b,sall1a,olig4,spon1b,si:ch211-163l21.7	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	24	461	unc5b	0.0006684775917321084	0.3433856856735173	0.17437445072775537	0.01933401031670248	0.07537239040277464	241	471	sox10,her12,gli2a,rps3,si:ch211-163l21.7,hoxb1b,itga6a,cxcl12b,etv2,hoxb9a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	25	392	six7	0.0008988332116738884	0.3442845188851912	0.17632392769763847	0.018580223444606546	0.20510779988903333	247	470	fn1b,sox10,zgc:175088,bhlha15,gcm2,si:dkey-261h17.1,nkx2.5,ntd5,igfbp1a,zgc:113372	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	26	365	rx3	0.001321831345280966	0.34560635023047215	0.178282536914282	0.017850123175258848	0.1802069508368298	240	469	c1qbp,clocka,prox1a,tuba8l2,ntd5,rreb1a,twist2,myod1,kazald2,hoxb8a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	27	152	fzd7b	0.0013261848170698087	0.34693253504754196	0.1803074731444615	0.01708100875275609	0.16750577495936342	293	468	c1qbp,cldnd,kmt5aa,rplp0,cd63,atf6,tuba8l2,clocka,adka,rps6	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	28	322	plekhg5b	0.0015685952191272778	0.34850113026666923	0.1821780036985206	0.01704935596076119	0.2742896737713602	280	467	lamc1,rasgef1ba,nckap5l,tuba8l,atrxl,lamb1a,hes6,rbm4.3,cth1,rrbp1b	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	29	362	rreb1b	0.0010279656252581426	0.3495290958919274	0.18407398253297086	0.01674555277160216	0.2487782084088744	211	466	atp2b1a,hesx1,chrd,mad1l1,dlgap5,hoxc8a,tuba8l2,lamc1,fn1a,hoxc6a	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	30	257	meis2a	0.0018931551883140108	0.3514222510802414	0.1860007700972333	0.016467300180282477	0.2159635981413102	239	465	ripply1,creb3l2,dharma,hoxb1b,mab21l2,lmo2,syne2b,gbx1,rplp0,C7H16orf87	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	31	286	nid2a	0.0011395619270099244	0.3525618130072513	0.18795346852955025	0.01604033991006786	0.1838869109945968	183	464	gcm2,pcdh7b,foxo1a,rnd1b,olig4,dbx1a,xbp1,pmp22b,notch1a,ednraa	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	32	15	arhgap5	0.0013736132871571272	0.35393542629440844	0.1899046463536351	0.015391160901474767	0.1919856218547867	250	463	gpr137bb,ved,efna1a,dync1li1,atoh1c,tfap2c,irx7,pax6b,coq10b,rps3	global_sphere	8547	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	1	224	krt4	0.3927616810480606	0.23029604512934376	0.1162366585940037	0.0	0.0	492	494	znf185,klf2a,alcamb,aplnra,grhl1,krt8,tfap2a,gata2a,klf2b,krt18a.1	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	2	158	gata5	0.07285555153288387	0.30315159666222763	0.15312826479824712	0.04065265124247945	0.20162502632976753	429	493	ndr1,gata6,mki67,sox3,foxd5,rrm2,ism1,fgf8a,dkk1b,foxa3	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	3	300	oclna	0.034537356661480556	0.3376889533237082	0.15610270420913086	0.017167376296989376	0.09088226679020213	420	492	nckap5l,rpl10,supt16h,arl4d,dlgap5,unc5b,pbx4,nr2f2,bcl2l1,casz1	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	4	376	si:ch211-113a14.12	0.018480806123563898	0.3561697594472721	0.16185977834018386	0.07393515051833204	0.5159221955703587	434	491	rbm4.3,si:dkey-261m9.12,dynll1,blf,snrpd3,rac1a,si:dkey-108k21.14,dld,dynll2b,srp19	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	5	398	snai2	0.01412871409861488	0.37029847354588696	0.18070822555525207	0.09873843305928984	0.6004432315616695	398	490	mycn,sox11a,zic2b,tfap2c,sox11b,bambia,sox3,mych,etv4,nasp	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	6	254	mdm2	0.009973255398556868	0.38027172894444383	0.1870472465964405	0.10524433735338119	0.5557455445338026	355	489	ccng1,cdkn1ca,akap12b,rreb1b,cdt1,atp2b1a,smtnl,ccnf,ptp4a2b,lamp2	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	7	392	six7	0.005605576821375968	0.3858773057658198	0.18901875637421378	0.09090489898790884	0.3585377734853894	395	488	clocka,lmo4a,tbx3b,tead1b,foxg1a,meis2a,ntd5,snrpd3,lgals3b,mef2d	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	8	66	cmtm6	0.005174310201253918	0.3910516159670737	0.19079360780411608	0.07996491936107865	0.3538681053726505	352	487	C7H16orf87,apex1,meox1,foxb1a,ube2c,ppan,snrpg,rpl5a,zc4h2,tbxtb	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	9	278	nanos3	0.0037307802354751285	0.39478239620254885	0.19279070572573517	0.06524081203473991	0.204153294857077	322	486	rpl10,ddx4,msgn1,zgc:175088,cdx4,ripply1,hdlbpa,pbx4,irx7,creb3l2	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	10	436	tcf7l2	0.003353550096676372	0.3981359462992252	0.19461216640367715	0.06014898350522384	0.3154065422439398	342	485	gcm2,foxg1a,nkx2.2a,meox1,CU570769.1,PCDH8,meis3,hoxc8a,rbm4.3,tcf7	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	11	186	hic1l	0.00277069516494044	0.40090664146416566	0.1965760873560262	0.05115594155886757	0.20495676764365067	360	484	zgc:175088,prdm1a,tuba8l2,dlx3b,hoxc6a,zfand5a,fzd7b,snrpc,rpl19,her2	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	12	22	atoh1c	0.002504260560461935	0.4034109020246276	0.19845038535146944	0.04677548532615428	0.26972988224995054	313	483	prdm1a,etv2,hoxb9a,pmp22b,dlgap5,igfbp1a,emx3,tcf7,higd1a,gsc	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	13	485	zgc:175088	0.001838508415447082	0.4052494104400747	0.20046836255893002	0.0400889352822423	0.12494157972969362	352	482	prdm1a,rreb1b,creb3l1,fzd8a,rpl19,snrpg,fzd7b,rpl6,notch1a,cfl1l	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	14	447	tph1b	0.0013006842246806594	0.40655009466475533	0.20340260230625168	0.03709327464832465	0.2585334001778439	241	481	chrd,arl4ab,cldnd,tbxta,zswim5,kmt5aa,ccng1,sall3b,kirrel3l,noto	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	15	472	wnt8a	0.0014022722061154957	0.40795236687087083	0.2052795536714808	0.035383505753684485	0.2670378142578116	255	480	cth1,sox2,fgf8a,vent,bmp2b,skilb,h1-0,ved,lft1,axin2	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	16	39	C7H16orf87	0.0016071373868180028	0.40955950425768883	0.20728204757124152	0.03136937744631408	0.0957373472081378	293	479	cd63,notch1a,creb3l1,zfand5a,atf6,rreb1b,bach1b,cxcl12b,foxb1a,etv5a	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	17	332	pttg1	0.002438755268160231	0.41199825952584906	0.2091906975533543	0.0295094445882711	0.235835491150465	226	478	cldnd,rcc1,snrpc,adka,rpl31,ccng1,rac1a,rpl19,dlx3b,gmnn	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	18	142	foxg1a	0.0016254606380534664	0.41362372016390253	0.21104952895622808	0.02978789921892355	0.3053762137162239	250	477	tcf7,pcdh7b,unc5b,si:dkey-108k21.21,cnmd,dand5,bach1b,creb3l1,dbx1a,dscc1	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	19	25	aurkb	0.0017892401537805136	0.41541296031768304	0.21290543774991272	0.02818329981420366	0.2932545166750128	265	476	kmt2bb,cnn3a,irx7,mgst3b,dnmt3bb.2,aspm,si:ch211-161h7.4,notch1a,stox1,hes6	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	20	152	fzd7b	0.0013983819859285096	0.41681134230361155	0.21487687643697354	0.026536758947145633	0.22481996434847512	245	475	zfand5a,rpl6,adka,rreb1b,cldnd,fzd8a,klf8,cbx3a,skila,coq10b	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	21	77	CU570769.1	0.0024387707500049816	0.41925011305361654	0.21673503147644865	0.026482224269683115	0.2839249469345536	247	474	sox5,hoxb9a,dand5,etv2,PCDH8,sp5a,cdx1a,si:ch211-163l21.7,tcf7,pcdh7b	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
post-hoc experimental-design extension	50p_E2_to_E1	50% epiboly	E2	E2→E1	0.1	1.0	22	418	stmn1a	0.0013921751538304439	0.420642288207447	0.21834309112112046	0.02709723549412254	0.46025007273248303	299	473	rbm4.3,mgst3b,rpl38,rfx2,si:ch211-161h7.4,anp32e,nasp,rpl34,nop58,si:ch211-113a14.18	global_sphere	10225	5000	post-hoc experimental-design extension	True	32
