extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	anchor_a	anchor_b_conditioned	anchor_a_rank	anchor_b_rank	conditional_utility_median_residual_pearson	conditional_mse_improvement_median	fraction_genes_helped_conditionally	genes_evaluated	interpretation
post-hoc experimental-design extension	75p_E1_to_E2	75% epiboly	E1	E1→E2	10.0	1.0	zic3	crabp2b	16	15	0.0011036936315209633	0.00028808550595382787	0.6283924843423799	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	flrt3	1	2	0.001720858666048708	0.0004535056625044609	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	tfap2a	1	3	0.0016640225312638535	0.0004294202350869636	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	znf185	1	4	0.002690735609115813	0.0005169773116541765	0.6764091858037579	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	otx2b	1	5	0.0019127823523617526	0.0005045243959790335	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	sox32	1	6	0.0024613031793593865	0.0006019535713654989	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	bmp4	1	7	0.002091787113968402	0.0005180917507456861	0.6722338204592901	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	pcdh10b	1	8	0.0017833247463275859	0.0004539962237739559	0.6450939457202505	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	lmo4a	1	9	0.001787318222682882	0.00044520077415954873	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	crabp2b	1	10	0.003139413866385929	0.0007990405653670596	0.7139874739039666	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	rrbp1b	1	11	0.0019640200579759126	0.00040112530430169713	0.6471816283924844	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	six4a	1	12	0.001843324948950037	0.0004680681059430758	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	si:dkey-108k21.14	1	13	0.0019197233410663261	0.0005064004561972368	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	zic3	1	14	0.0015384064447853119	0.0003569954955903176	0.6409185803757829	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	lamb1a	1	15	0.0032725617481430547	0.0009435238020097936	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	add3b	foxd5	1	16	0.0021134242868243724	0.0005998473539025051	0.6722338204592901	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	add3b	2	1	0.0012013957509805634	0.00027896919319320146	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	tfap2a	2	3	0.0010325869290983003	0.00029362759368645186	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	znf185	2	4	0.0011748485184002455	0.00026859780753774043	0.6784968684759917	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	otx2b	2	5	0.0013549799274111818	0.0004401386296513654	0.697286012526096	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	sox32	2	6	0.0018168868788901171	0.0004795845470647597	0.7118997912317327	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	bmp4	2	7	0.001169912213255131	0.0003004871604228021	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	pcdh10b	2	8	0.0011930695142541303	0.0003233623341039049	0.6993736951983298	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	lmo4a	2	9	0.0011344488288362875	0.00028461207158031465	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	crabp2b	2	10	0.0011426378993177333	0.0002842819357204984	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	rrbp1b	2	11	0.001281120184632778	0.0003427978762999273	0.7077244258872651	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	six4a	2	12	0.0012099157187774184	0.00033520079106671985	0.7056367432150313	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	si:dkey-108k21.14	2	13	0.0011243609453941428	0.0002896789702702268	0.6826722338204593	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	zic3	2	14	0.0007576498243585528	0.00023364179144491626	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	lamb1a	2	15	0.0015682477540216455	0.0004211199091572748	0.7035490605427975	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	flrt3	foxd5	2	16	0.0008950911801425265	0.00025376072790672666	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	add3b	3	1	0.0007901725931472314	0.00012471898769467193	0.5970772442588727	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	flrt3	3	2	0.0007170057445372024	0.000165144820931995	0.6137787056367432	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	znf185	3	4	0.001669322155483266	0.0004050425832298199	0.6826722338204593	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	otx2b	3	5	0.0006263491211385697	0.0001320949512564895	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	sox32	3	6	0.0007018581499855792	0.00016614080952120913	0.6242171189979123	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	bmp4	3	7	0.0006559158625953909	0.00015891152115582452	0.6179540709812108	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	pcdh10b	3	8	0.0008650829034761998	0.00016557954948201448	0.6200417536534447	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	lmo4a	3	9	0.0008483470270215232	0.00017664458826832652	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	crabp2b	3	10	0.0019197072001463367	0.00046846261759150853	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	rrbp1b	3	11	0.0007426704690888242	0.00015031507775770114	0.605427974947808	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	six4a	3	12	0.0013898428005448826	0.00025888231090354097	0.6471816283924844	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	si:dkey-108k21.14	3	13	0.000705359619114998	0.0001563525963159118	0.6075156576200418	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	zic3	3	14	0.0005439932161248051	8.658388468579803e-05	0.5782881002087683	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	lamb1a	3	15	0.0007487644254746684	0.00015864807366253175	0.6116910229645094	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	tfap2a	foxd5	3	16	0.0009997033771241837	0.00027631937741168233	0.605427974947808	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	add3b	4	1	0.0017735503901183947	0.0003663879797373981	0.6617954070981211	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	flrt3	4	2	0.0010045266834282363	0.00021738587473468796	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	tfap2a	4	3	0.0011071857981953537	0.0003517025953891917	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	otx2b	4	5	0.0009650342704335957	0.00022744614501896132	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	sox32	4	6	0.001135949626703714	0.00028437279798870785	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	bmp4	4	7	0.0011313384060626375	0.0003145361424175541	0.6450939457202505	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	pcdh10b	4	8	0.0009580936395046091	0.00019657691991320503	0.6367432150313153	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	lmo4a	4	9	0.0010316442239615142	0.00021760402136794532	0.6200417536534447	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	crabp2b	4	10	0.0015868152154324688	0.0004241543991118646	0.6764091858037579	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	rrbp1b	4	11	0.0009736915966696291	0.0001915376965055393	0.6263048016701461	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	six4a	4	12	0.0010640396609282732	0.00023916253326244918	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	si:dkey-108k21.14	4	13	0.001156444971744719	0.00024880067496324543	0.6409185803757829	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	zic3	4	14	0.0009555699344619417	0.0001976462657418132	0.6367432150313153	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	lamb1a	4	15	0.001792705300531272	0.00034268647885493664	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	znf185	foxd5	4	16	0.0010142047664443155	0.00023479948943133655	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	add3b	5	1	0.0003692034324366267	3.456131264434337e-05	0.534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	flrt3	5	2	0.0005183379685184952	0.00012007882234985057	0.5553235908141962	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	tfap2a	5	3	8.826467779299296e-05	2.337870404428566e-05	0.5156576200417536	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	znf185	5	4	9.227325245803053e-05	2.401588325706694e-06	0.5198329853862212	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	sox32	5	6	0.00010235666306745994	9.204017003161535e-06	0.5177453027139874	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	bmp4	5	7	0.0001607608132634386	4.261792557691546e-05	0.524008350730689	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	pcdh10b	5	8	0.0003904888982750876	9.75658955127412e-05	0.5490605427974948	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	lmo4a	5	9	0.00031038904787333843	6.017202674002409e-05	0.5386221294363257	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	crabp2b	5	10	0.00040135309508265715	0.00013958478779835248	0.5615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	rrbp1b	5	11	0.00020606050409877064	1.8452038638483437e-05	0.524008350730689	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	six4a	5	12	0.00023508712998127068	5.070574696508512e-05	0.5407098121085595	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	si:dkey-108k21.14	5	13	0.0005548416362127495	0.00010773891415366554	0.5407098121085595	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	zic3	5	14	0.000376125978449493	6.719162289403613e-05	0.5365344467640919	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	lamb1a	5	15	0.00010796605577884089	1.3297009264223725e-05	0.5135699373695198	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	otx2b	foxd5	5	16	0.00023150229371945996	5.35117702007426e-05	0.5302713987473904	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	add3b	6	1	0.0009877478987785349	0.0002109858343112836	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	flrt3	6	2	0.0006161423795738585	0.00016184108247779827	0.5824634655532359	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	tfap2a	6	3	0.0001674644179233964	4.008649322206903e-06	0.5260960334029228	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	znf185	6	4	0.0002497967258126843	3.386762806556476e-05	0.534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	otx2b	6	5	0.00015949959520067392	2.203132344283376e-05	0.534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	bmp4	6	7	0.00019924136892188193	2.9353147998623097e-05	0.5323590814196242	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	pcdh10b	6	8	0.00020926954651068197	1.9684425549698625e-05	0.5281837160751566	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	lmo4a	6	9	0.00016602528674170003	9.747613332916627e-06	0.5198329853862212	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	crabp2b	6	10	0.00020681923548038217	1.3060660549346625e-05	0.5302713987473904	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	rrbp1b	6	11	0.000661220400215462	0.00013746020653937485	0.569937369519833	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	six4a	6	12	0.00016149037285173584	5.231802362781757e-06	0.5177453027139874	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	si:dkey-108k21.14	6	13	0.0003428078063771878	5.340360124300725e-05	0.5448851774530271	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	zic3	6	14	0.000193957100235842	2.6891711474963387e-05	0.534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	lamb1a	6	15	0.0002925604906796053	2.980534483509878e-05	0.5302713987473904	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	sox32	foxd5	6	16	0.00018640841766282001	2.641309309264761e-05	0.534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	add3b	7	1	0.0008308211565224155	0.0001844314982354378	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	flrt3	7	2	0.00029518987838084154	6.652824137459712e-05	0.5887265135699373	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	tfap2a	7	3	0.0003078485519828478	6.632329654793212e-05	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	znf185	7	4	0.0004350849495645126	9.179389602437249e-05	0.5949895615866388	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	otx2b	7	5	0.0003936582795942556	5.5933141067499026e-05	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	sox32	7	6	0.00024959467477986275	5.160285930971842e-05	0.5803757828810021	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	pcdh10b	7	8	0.00028204563976186314	5.797960168174576e-05	0.5866388308977035	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	lmo4a	7	9	0.0003470116438064469	7.165075520783326e-05	0.6075156576200418	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	crabp2b	7	10	0.0003879564603596064	6.828868331135163e-05	0.5908141962421712	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	rrbp1b	7	11	0.00023059191805385737	4.855301929684863e-05	0.5845511482254697	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	six4a	7	12	0.00030080190852344035	5.2076147372182024e-05	0.5908141962421712	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	si:dkey-108k21.14	7	13	0.0002995939689373617	7.163831376150176e-05	0.5949895615866388	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	zic3	7	14	0.0004609414971300796	7.636009387518294e-05	0.5866388308977035	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	lamb1a	7	15	0.000494321146292831	9.843308911861026e-05	0.615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	bmp4	foxd5	7	16	0.00031351884658063767	7.858524611425999e-05	0.5908141962421712	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	add3b	8	1	0.00021474076245697749	3.1363129266548384e-05	0.5407098121085595	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	flrt3	8	2	0.0003418146372799469	6.295851047544154e-05	0.5720250521920668	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	tfap2a	8	3	0.0003929073422575535	6.878471674193198e-05	0.5803757828810021	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	znf185	8	4	0.0002828537767305406	7.060570552980261e-05	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	otx2b	8	5	0.00029578315650835574	3.983692411788087e-05	0.5636743215031316	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	sox32	8	6	0.0003116361606703144	5.877363335010655e-05	0.55741127348643	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	bmp4	8	7	0.00020184426390146282	4.916419702111208e-05	0.5490605427974948	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	lmo4a	8	9	0.0002668017045985849	5.8802956237197224e-05	0.5615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	crabp2b	8	10	0.00038151651718321133	7.053846582205647e-05	0.5741127348643006	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	rrbp1b	8	11	0.00020147903774631049	3.4607040335532524e-05	0.5448851774530271	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	six4a	8	12	0.0007638360083641604	0.00012662280633896073	0.5803757828810021	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	si:dkey-108k21.14	8	13	0.0005308366627688743	0.000107239445395646	0.5803757828810021	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	zic3	8	14	0.0002884398442741798	5.871233117843433e-05	0.5594989561586639	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	lamb1a	8	15	0.00023602181994536453	3.1286318714796035e-05	0.5532359081419624	479	lower conditional utility indicates greater substitution/redundancy
