fold	cohort	method	cells	ancestors	genes	rho_future_pooled	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	original_rho_future_pooled	residual_pearson_status	table	estimate	ci95_low	ci95_high	bootstrap_unit	replicates	original_estimate	status	observed	null_mean	null_ci_low	null_ci_high	empirical_p	permutations	ancestor_count	descendant_count	division_fraction	median_path_length	eligible	guard_stability_fraction	prediction_sha256	remaining_ancestors	remaining_descendants	removed_fraction	rho_future_disjoint	rho_future_full	rho_future_shared	gene	future_residual_pearson	final_pearson	final_spearman
B		B1_lineage_registered_idw									0.6617685556411743					per_gene																											atf6	0.002404774	0.03997657	0.0553771253046839
B		B1_lineage_registered_idw									0.5821760892868042					per_gene																											atoh1c	0.033579625	0.034386046	0.0272683524635286
B		B1_lineage_registered_idw									0.9393406510353088					per_gene																											atp2b1a	-0.02697682	-0.038420714	-0.0507824126860229
B		B1_lineage_registered_idw									0.3742337226867676					per_gene																											atrxl	-0.017127544	-0.036847387	-0.0210086400576441
B		B1_lineage_registered_idw									0.6668586730957031					per_gene																											aurkb	0.024756927	0.09476735	0.11323070337261
B		B1_lineage_registered_idw									0.8989149332046509					per_gene																											axin2	0.092074715	0.0018669367	0.0005823125686336
B		B1_lineage_registered_idw									0.9456303715705872					per_gene																											bach1b	0.0040558567	-0.026479866	-0.024827246532433
B		B1_lineage_registered_idw									2.3805530071258545					per_gene																											bambia	-0.5779348	-0.35712594	-0.4570181383341295
B		B1_lineage_registered_idw									0.7992468476295471					per_gene																											baz1b	0.10145181	0.13863401	0.1724215852723695
B		B1_lineage_registered_idw									0.8995592594146729					per_gene																											bcl2l1	-0.014390005	0.04599979	0.0594248013507997
B		B1_lineage_registered_idw									0.7629162669181824					per_gene																											bhlha15	-0.023270866	0.050990608	0.0473882855791822
B		B1_lineage_registered_idw									1.2444446086883545					per_gene																											blf	0.17785735	-0.07008893	-0.0644018603868038
B		B1_lineage_registered_idw									1.6577260494232178					per_gene																											bmp2b	0.0	-0.37523216	-0.4191021783374486
B		B1_lineage_registered_idw									1.3586361408233645					per_gene																											bmp4	-0.29597777	-0.24096091	-0.2442697331868034
B		B1_lineage_registered_idw									1.745794653892517					per_gene																											bmp7a	-0.5935529	-0.36962843	-0.4146682637888245
B		B1_lineage_registered_idw									0.7059996724128723					per_gene																											brd2a	-0.035712395	-0.026315626	-0.0284902183370252
B		B1_lineage_registered_idw									1.441139817237854					per_gene																											btg2	-0.04733813	-0.12711388	-0.1321703567551065
B		B1_lineage_registered_idw									0.6717447638511658					per_gene																											c1qbp	0.0076484606	0.21899909	0.2672570841647111
B		B1_lineage_registered_idw									0.8147283792495728					per_gene																											C7H16orf87	-0.047743127	0.0012305556	0.0043666304821965
B		B1_lineage_registered_idw									0.982954740524292					per_gene																											ca9	0.066158384	0.100802384	0.1073262034934225
B		B1_lineage_registered_idw									0.7907734513282776					per_gene																											casz1	0.10206866	0.025981234	0.0216311830079914
B		B1_lineage_registered_idw									0.5728846192359924					per_gene																											cbx3a	-0.057684314	0.14390032	0.1426068447634188
B		B1_lineage_registered_idw									0.8314481973648071					per_gene																											cbx5	-0.0059850854	0.118420325	0.1416467744726439
B		B1_lineage_registered_idw									1.1082384586334229					per_gene																											ccne2	-0.04740206	-0.06794106	-0.0728450533462596
B		B1_lineage_registered_idw									1.246614694595337					per_gene																											ccnf	-0.0036449665	-0.01867978	-0.0221465838110435
B		B1_lineage_registered_idw									1.2942442893981934					per_gene																											ccng1	-0.0055510504	-0.012346509	-0.0099497564667445
B		B1_lineage_registered_idw									0.8027639389038086					per_gene																											cd63	0.05723574	0.0065385327	0.0155188581984059
B		B1_lineage_registered_idw									0.6622714996337891					per_gene																											cdc14b	-0.023786668	-0.04275227	-0.0493833882504333
B		B1_lineage_registered_idw									0.7667207717895508					per_gene																											cdc42ep4a	0.0061619156	-0.009539312	-0.0092002445736323
B		B1_lineage_registered_idw									0.8809645771980286					per_gene																											cdca8	-0.024768187	0.046891008	0.067610279081023
B		B1_lineage_registered_idw									0.974112868309021					per_gene																											cdh1	0.11911297	0.37650916	0.3939959199896299
B		B1_lineage_registered_idw									0.9806625247001648					per_gene																											cdh2	0.07876394	0.09470316	0.1079841607387379
B		B1_lineage_registered_idw									1.1451014280319214					per_gene																											cdh6	0.15388322	0.077309825	0.0722293832764756
B		B1_lineage_registered_idw									0.9006450176239014					per_gene																											cdkn1ca	-0.03766734	-0.106138125	-0.1008901884553
B		B1_lineage_registered_idw									0.8489446043968201					per_gene																											cdt1	0.063095234	-0.040268496	-0.0423334606141117
B		B1_lineage_registered_idw									1.507800579071045					per_gene																											cdx1a	-0.08106447	-0.21234524	-0.2031912132387293
B		B1_lineage_registered_idw									2.524784564971924					per_gene																											cdx4	0.08071169	0.18005265	0.1022929186264936
B		B1_lineage_registered_idw									0.6259415745735168					per_gene																											cenpf	-0.0055302475	0.06462521	0.081990991961511
B		B1_lineage_registered_idw									0.6733064651489258					per_gene																											cfl1l	-0.00903613	0.018641567	0.0354656152502976
B		B1_lineage_registered_idw									0.6012942790985107					per_gene																											chaf1a	0.1099681	-0.04518026	-0.0372111054043729
B		B1_lineage_registered_idw									2.353416919708252					per_gene																											chrd	0.0	-0.30108944	-0.2010443298811302
B		B1_lineage_registered_idw									1.017389893531799					per_gene																											chst11	0.15423545	0.01144172	0.0159807898183933
B		B1_lineage_registered_idw									2.416208505630493					per_gene																											cldnd	-0.08574324	-0.05569712	-0.0470337396935418
B		B1_lineage_registered_idw									0.8875561356544495					per_gene																											clic4	0.105278604	0.21791086	0.2429515359157365
B		B1_lineage_registered_idw									0.8165056705474854					per_gene																											clocka	0.042078007	0.016346086	0.0168799628295173
B		B1_lineage_registered_idw									0.8973686099052429					per_gene																											cmtm6	-0.103333466	-0.08860289	-0.0922586579752254
B		B1_lineage_registered_idw									0.6976505517959595					per_gene																											cnmd	0.063217156	0.0047171866	0.0032182630843629
B		B1_lineage_registered_idw									0.7496907711029053					per_gene																											cnn3a	0.010115885	0.040657237	0.0443920504957865
B		B1_lineage_registered_idw									0.9209639430046082					per_gene																											coq10b	-0.027662197	-0.010758308	-0.0144199268071955
B		B1_lineage_registered_idw									1.7834200859069824					per_gene																											crabp2b	0.03202302	0.23337811	0.2486504774591529
B		B1_lineage_registered_idw									0.8977672457695007					per_gene																											creb3l1	-0.105066374	-0.003309816	-0.0070628409221849
B		B1_lineage_registered_idw									0.8811209201812744					per_gene																											creb3l2	-0.022707732	-0.049812894	-0.0534575903815098
B		B1_lineage_registered_idw									1.288325548171997					per_gene																											csrp1a	0.038251817	-0.027632108	-0.0279143387799516
B		B1_lineage_registered_idw									0.9599120616912842					per_gene																											cst3	0.012606269	0.063403025	0.0628501133604034
B		B1_lineage_registered_idw									0.5297309160232544					per_gene																											ctcf	0.05867271	0.13133664	0.1260366914268904
B		B1_lineage_registered_idw									2.538372278213501					per_gene																											cth1	0.025682524	0.0072283484	-0.0146801584171052
B		B1_lineage_registered_idw									0.7272825837135315					per_gene																											CU570769.1	0.11109793	0.06731996	0.0643777483220977
B		B1_lineage_registered_idw									0.91385418176651					per_gene																											cux1a	0.019859023	0.006655983	0.0021391982589918
B		B1_lineage_registered_idw									0.6725678443908691					per_gene																											cxcl12b	0.022008896	0.0675027	0.0646671857687006
B		B1_lineage_registered_idw									1.7510087490081787					per_gene																											cxcr4a	0.19994624	0.0915919	0.1139701806466347
B		B1_lineage_registered_idw									1.2438335418701172					per_gene																											dact2	0.0	0.25626522	0.2705755593463978
B		B1_lineage_registered_idw									0.9861702919006348					per_gene																											dand5	0.00019817852	-0.033867713	-0.0400718466499979
B		B1_lineage_registered_idw									0.8707443475723267					per_gene																											dbx1a	0.046961818	0.09063712	0.08726824887485
B		B1_lineage_registered_idw									1.7402364015579224					per_gene																											ddx4	0.07876329	0.35574287	0.4035369594846767
B		B1_lineage_registered_idw									0.7720339298248291					per_gene																											dharma	-0.017416254	0.001316108	-0.0060256084255806
B		B1_lineage_registered_idw									0.3250461518764496					per_gene																											dkc1	0.111692995	0.2003332	0.2127884514753192
B		B1_lineage_registered_idw									0.7256278395652771					per_gene																											dkk1b	-0.04728372	0.12038587	0.0682859143614939
B		B1_lineage_registered_idw									1.2085970640182495					per_gene																											dld	0.39452192	0.6566992	0.649976749054785
B		B1_lineage_registered_idw									0.402216762304306					per_gene																											dlgap5	0.21759698	0.2019566	0.211135776819543
B		B1_lineage_registered_idw									1.576585054397583					per_gene																											dlx3b	-0.064134665	0.018791633	0.018355648984572
B		B1_lineage_registered_idw									0.6373531222343445					per_gene																											dmd	0.008539119	0.088622876	0.0921576209691955
B		B1_lineage_registered_idw									0.7860320806503296					per_gene																											dnmt3bb.2	0.23405457	-0.02845937	-0.0403424417819802
B		B1_lineage_registered_idw									1.4647467136383057					per_gene																											drll.2	0.15637915	0.1311726	0.0860035468745594
B		B1_lineage_registered_idw									1.434256911277771					per_gene																											drll.3	-0.093756184	-0.036664665	-0.0361448699917876
B		B1_lineage_registered_idw									0.6858431100845337					per_gene																											dscc1	0.0338782	0.0045720516	0.0022007120988128
B		B1_lineage_registered_idw									0.8446180820465088					per_gene																											dync1li1	0.041411888	-0.004731696	0.0008723327169792
B		B1_lineage_registered_idw									1.4873712062835691					per_gene																											dynll1	0.1052746	-0.0029138383	0.008613548848681
B		B1_lineage_registered_idw									0.8596221804618835					per_gene																											dynll2b	0.036853556	0.026592165	0.0312809064851499
B		B1_lineage_registered_idw									0.7392613291740417					per_gene																											ednraa	0.0431763	0.022449272	0.0200447931493276
B		B1_lineage_registered_idw									1.0427769422531128					per_gene																											efna1a	-0.010293505	0.1211855	0.0952408245673493
B		B1_lineage_registered_idw									0.8708972334861755					per_gene																											efnb2a	0.035102904	0.15132643	0.0839071156252247
B		B1_lineage_registered_idw									1.849576711654663					per_gene																											efnb2b	0.21600172	0.31171453	0.2920715381554596
B		B1_lineage_registered_idw									0.8780533671379089					per_gene																											egln1b	0.06176026	-0.008373185	0.0030483806421584
B		B1_lineage_registered_idw									0.4874560832977295					per_gene																											eif3ea	0.13058731	0.028431095	0.0489956500537337
B		B1_lineage_registered_idw									0.7574513554573059					per_gene																											elavl3	0.026113687	0.008365976	0.0077364430826446
B		B1_lineage_registered_idw									1.3383426666259766					per_gene																											elf1	-0.05077151	0.015930552	0.0205222904707671
B		B1_lineage_registered_idw									0.7872856259346008					per_gene																											elob	0.06835876	0.01187185	0.0141223955450933
B		B1_lineage_registered_idw									0.7237220406532288					per_gene																											emid1	0.08505606	-0.009590616	-0.0105667696774771
B		B1_lineage_registered_idw									0.7037524580955505					per_gene																											emx2	0.010503164	-0.016857542	-0.0197718025296305
B		B1_lineage_registered_idw									0.7866013050079346					per_gene																											emx3	0.01858685	-0.021333484	-0.0266769475349735
B		B1_lineage_registered_idw									1.0843591690063477					per_gene																											epcam	0.0460285	0.035653178	0.0226720879345387
B		B1_lineage_registered_idw									1.556888222694397					per_gene																											epha2a	-0.2784583	-0.13034399	-0.1306432940966486
B		B1_lineage_registered_idw									1.5861291885375977					per_gene																											ephb3a	0.09487935	0.039667234	0.0342485628347417
B		B1_lineage_registered_idw									0.9665591716766356					per_gene																											eppk1	0.014409413	0.013962548	0.0056033308511838
B		B1_lineage_registered_idw									0.7104639410972595					per_gene																											erf	0.0	-0.16423643	-0.1749127809090469
B		B1_lineage_registered_idw									0.9215549230575562					per_gene																											esrra	0.051468767	0.022236083	0.0224140472562446
B		B1_lineage_registered_idw									1.548483967781067					per_gene																											ets2	-0.03111001	0.1023487	0.1007117367708551
B		B1_lineage_registered_idw									0.5961509346961975					per_gene																											etv2	-0.006306623	-0.013040819	-0.0141109303518326
B		B1_lineage_registered_idw									0.7760757207870483					per_gene																											etv4	-0.021489384	0.12707195	0.1360833950763593
B		B1_lineage_registered_idw									0.7208601832389832					per_gene																											etv5a	-0.030068342	0.013045621	0.0211502968517202
B		B1_lineage_registered_idw									0.4801458418369293					per_gene																											etv5b	-0.06347891	0.05927968	0.0273583511863843
B		B1_lineage_registered_idw									1.8794559240341189					per_gene																											eve1	-0.41406202	-0.17459248	-0.2139083585477715
B		B1_lineage_registered_idw									0.9624548554420472					per_gene																											f11r.1	-0.04546563	-0.013274544	-0.0126138280494297
B		B1_lineage_registered_idw									0.8667983412742615					per_gene																											fbln2	0.03746782	-0.020284293	-0.0158520265707512
B		B1_lineage_registered_idw									0.9588658809661864					per_gene																											fezf2	-0.05165715	-0.027382543	0.0132680067686048
B		B1_lineage_registered_idw									1.0413672924041748					per_gene																											fgf8a	0.017327422	0.17811759	0.1973915876072194
B		B1_lineage_registered_idw									1.3207789659500122					per_gene																											flrt3	0.29403344	0.45548785	0.3859600807717402
B		B1_lineage_registered_idw									1.5270785093307495					per_gene																											fn1a	-0.08266278	-0.12354748	-0.130637302161165
B		B1_lineage_registered_idw									1.182912826538086					per_gene																											fn1b	-0.11885706	-0.15288876	-0.1629157677871296
B		B1_lineage_registered_idw									1.7396223545074463					per_gene																											fnbp1l	0.052905515	0.0668999	0.0841099862075616
B		B1_lineage_registered_idw									0.6497925519943237					per_gene																											fosab	0.03889268	0.0042249626	0.0042944497778432
B		B1_lineage_registered_idw									0.9173102974891664					per_gene																											foxa	0.11008707	0.2799013	0.2359449349659096
B		B1_lineage_registered_idw									0.9618114829063416					per_gene																											foxa2	0.08341725	0.11143691	0.079867843046032
B		B1_lineage_registered_idw									1.636663794517517					per_gene																											foxa3	0.00681999	0.22720128	0.2287336565556333
B		B1_lineage_registered_idw									1.5753357410430908					per_gene																											foxb1a	0.0	-0.15612227	-0.1522879410086231
B		B1_lineage_registered_idw									1.0268487930297852					per_gene																											foxb1b	0.024372136	0.0012210013	-0.0021131826297829
B		B1_lineage_registered_idw									1.7081542015075684					per_gene																											foxc1a	0.3049323	0.43657106	0.3666662165455286
B		B1_lineage_registered_idw									1.0092450380325315					per_gene																											foxc1b	0.0	-0.016890762	-0.0127225602197457
B		B1_lineage_registered_idw									1.7546908855438232					per_gene																											foxd3	0.0	-0.08246365	-0.0786703285364258
B		B1_lineage_registered_idw									1.8453186750411987					per_gene																											foxd5	-0.09792619	0.11967473	0.1421305891611279
B		B1_lineage_registered_idw									0.8799691200256348					per_gene																											foxg1a	0.11945367	-0.02059851	-0.0203969791684076
B		B1_lineage_registered_idw									1.4966100454330444					per_gene																											foxh1	0.14213863	0.45960099	0.5292748986045929
B		B1_lineage_registered_idw									1.2984552383422852					per_gene																											foxi1	-0.11437876	-0.07204581	-0.0733456917033905
B		B1_lineage_registered_idw									0.829689621925354					per_gene																											foxn2b	-0.0065576937	0.017055877	0.0204614810793898
B		B1_lineage_registered_idw									0.4933848977088928					per_gene																											foxo1a	0.083692126	0.009309737	0.0069165892603221
B		B1_lineage_registered_idw									0.8247033953666687					per_gene																											foxp1b	0.1261641	0.024096696	0.0227384694307428
B		B1_lineage_registered_idw									1.4191632270812988					per_gene																											foxp2	-0.21724015	-0.078833915	-0.0910464330041916
B		B1_lineage_registered_idw									0.8864206075668335					per_gene																											frmd4ba	0.009314461	0.07550521	0.0477881860959165
B		B1_lineage_registered_idw									0.9412393569946288					per_gene																											fscn1a	-0.19791938	0.446473	0.4008827113461891
B		B1_lineage_registered_idw									2.2083849906921387					per_gene																											fzd7a	0.3431234	0.2100026	0.2250287116019997
B		B1_lineage_registered_idw									0.7041498422622681					per_gene																											fzd7b	0.2975514	0.015767332	0.0539568997806212
B		B1_lineage_registered_idw									1.4422532320022583					per_gene																											fzd8a	-0.24603936	-0.120354906	-0.1252717850915958
B		B1_lineage_registered_idw									0.7634651064872742					per_gene																											gadd45gip1	-0.005730555	0.033636343	0.0448396435634297
B		B1_lineage_registered_idw									1.4512356519699097					per_gene																											gapdh	0.1763007	0.0083656395	0.0093055656192622
B		B1_lineage_registered_idw									1.8717554807662964					per_gene																											gata2a	-0.34605715	-0.094300866	-0.0900900541935898
B		B1_lineage_registered_idw									0.6803396940231323					per_gene																											gata3	0.009984174	0.004630615	0.0059210801725334
B		B1_lineage_registered_idw									1.4596794843673706					per_gene																											gata6	0.26602757	0.26289785	0.2066580826848335
B		B1_lineage_registered_idw									1.3753695487976074					per_gene																											gbx1	0.056795023	-0.046369135	-0.040020403554892
B		B1_lineage_registered_idw									0.5743044018745422					per_gene																											gcm2	0.021663422	0.038877025	0.0423407229467222
B		B1_lineage_registered_idw									0.7733966708183289					per_gene																											gfi1aa	0.1377119	0.0092043225	0.0105082311386955
B		B1_lineage_registered_idw									1.3361822366714478					per_gene																											gli1	-0.30444348	-0.13948952	-0.1181212401060526
B		B1_lineage_registered_idw									0.9630043506622314					per_gene																											gli2a	0.06799661	0.07145775	0.0761609789098216
B		B1_lineage_registered_idw									1.3242641687393188					per_gene																											gmnn	-0.07431609	0.05480882	0.0771000749772457
B		B1_lineage_registered_idw									0.7724491953849792					per_gene																											gpr137bb	0.013048827	-0.041947853	-0.0446773069572888
B		B1_lineage_registered_idw									1.2023053169250488					per_gene																											grhl1	0.15944332	0.04452152	0.0319618824024675
B		B1_lineage_registered_idw									0.7652627229690552					per_gene																											grhl2b	0.10732577	0.0112580545	0.0124085216879753
B		B1_lineage_registered_idw									0.8675640225410461					per_gene																											gsc	0.049586207	-0.05400894	-0.0563489562853936
B		B1_lineage_registered_idw									1.0703239440917969					per_gene																											h1-0	-0.05639564	-0.056470994	-0.0614220445894326
B		B1_lineage_registered_idw									0.5234203934669495					per_gene																											hdlbpa	-0.05499971	-0.052801766	-0.0454800391795102
B		B1_lineage_registered_idw									1.1376652717590332					per_gene																											helb	0.08965204	0.13673778	0.1794694670759756
B		B1_lineage_registered_idw									0.8355416655540466					per_gene																											hells	0.04266114	0.04328654	0.0429797834702409
B		B1_lineage_registered_idw									1.4415662288665771					per_gene																											her1	0.31481582	0.5457644	0.4917722738471578
B		B1_lineage_registered_idw									0.8719149231910706					per_gene																											her11	0.020013731	0.014533933	0.0146272688093641
B		B1_lineage_registered_idw									0.796631932258606					per_gene																											her12	0.087237336	0.042295597	0.0454568860849908
B		B1_lineage_registered_idw									1.1146310567855835					per_gene																											her2	0.027673217	0.004784603	0.0028574128585229
B		B1_lineage_registered_idw									0.7124320268630981					per_gene																											her3	-0.044237256	-0.026324853	-0.0259281498138591
B		B1_lineage_registered_idw									1.5494595766067505					per_gene																											her5	-0.036676362	-0.06187961	-0.0700692894738871
B		B1_lineage_registered_idw									1.278357744216919					per_gene																											her6	0.028506951	0.03740599	0.0500330993107204
B		B1_lineage_registered_idw									1.0998836755752563					per_gene																											her7	0.18424006	0.2849945	0.2632581684147964
B		B1_lineage_registered_idw									1.2180126905441284					per_gene																											her8a	-0.15573816	0.13380761	0.0769036079810367
B		B1_lineage_registered_idw									1.3777302503585815					per_gene																											her9	0.0049156956	0.023496907	0.013616726520263
B		B1_lineage_registered_idw									0.9189524054527284					per_gene																											hes6	0.0	0.06857186	0.0736874795455529
B		B1_lineage_registered_idw									0.898165762424469					per_gene																											hesx1	0.027729088	0.05162674	0.0598081851616246
B		B1_lineage_registered_idw									0.7860843539237976					per_gene																											hic1l	0.0	-0.0066111414	0.0074470691365794
B		B1_lineage_registered_idw									0.6990869641304016					per_gene																											higd1a	0.06515346	-0.016109657	-0.0226822750694194
B		B1_lineage_registered_idw									0.8447261452674866					per_gene																											hivep2a	0.16574478	-0.010628814	-0.02279107982234
B		B1_lineage_registered_idw									1.429129123687744					per_gene																											hoxb1b	0.046855666	0.0014226406	0.0126791756283591
B		B1_lineage_registered_idw									0.7469850778579712					per_gene																											hoxb7a	-0.008493565	-0.0033930251	-0.0020646961006673
B		B1_lineage_registered_idw									0.7631666660308838					per_gene																											hoxb8a	0.0899963	0.042107835	0.0433337239941537
B		B1_lineage_registered_idw									0.7414712309837341					per_gene																											hoxb9a	-0.01929018	-0.02455819	-0.0236501032543773
B		B1_lineage_registered_idw									0.8374443650245667					per_gene																											hoxc3a	-0.026511176	-0.001267974	0.0003876534644286
B		B1_lineage_registered_idw									1.1703956127166748					per_gene																											hoxc6a	-0.062845394	-0.054921884	-0.0532759287413846
B		B1_lineage_registered_idw									0.6346728801727295					per_gene																											hoxc8a	0.03584231	-0.052717537	-0.0481741557685939
B		B1_lineage_registered_idw									0.9176864624023438					per_gene																											hsp90aa1.2	0.05064127	0.022115532	0.0035265671325723
B		B1_lineage_registered_idw									1.3055925369262695					per_gene																											id3	-0.27167222	-0.13480648	-0.1596670151419996
B		B1_lineage_registered_idw									0.9575260877609252					per_gene																											igf2bp1	0.10429774	0.08106138	0.0774794236517538
B		B1_lineage_registered_idw									0.8560071587562561					per_gene																											igfbp1a	0.06450533	0.06748648	0.070109401707653
B		B1_lineage_registered_idw									1.0392297506332395					per_gene																											irf2a	-0.03627237	-0.08802764	-0.0922513767329284
B		B1_lineage_registered_idw									1.5547053813934326					per_gene																											irx1b	0.01031238	0.08592547	0.0842340677519891
B		B1_lineage_registered_idw									0.7658542990684509					per_gene																											irx3a	0.13327965	0.021225803	0.01941211479424
B		B1_lineage_registered_idw									0.9809675812721252					per_gene																											irx5a	0.0978196	-0.026575364	-0.0234668043563988
B		B1_lineage_registered_idw									1.4599571228027344					per_gene																											irx7	0.03674545	0.04343101	0.0690367761595771
B		B1_lineage_registered_idw									1.1183661222457886					per_gene																											ism1	0.18623331	0.24298355	0.1858320024901641
B		B1_lineage_registered_idw									0.8085256218910217					per_gene																											itga6a	-0.049644444	-0.006425694	-0.0038264934828147
B		B1_lineage_registered_idw									0.9236193299293518					per_gene																											itgb5	0.11852249	0.0017828033	0.0129711987901701
B		B1_lineage_registered_idw									0.8994965553283691					per_gene																											itm2cb	0.11705387	0.043770075	0.0468837087354464
B		B1_lineage_registered_idw									0.9156062602996826					per_gene																											jcada	0.012403953	0.054050423	0.0498192057983649
B		B1_lineage_registered_idw									1.0736101865768433					per_gene																											kank1a	0.0017190264	-0.038747296	-0.0441268538097272
B		B1_lineage_registered_idw									0.9250759482383728					per_gene																											kazald2	0.110979564	0.2348585	0.2227858327457788
B		B1_lineage_registered_idw									0.7615900635719299					per_gene																											kdrl	0.11003964	0.034345333	0.0307064644747756
B		B1_lineage_registered_idw									0.7683110237121582					per_gene																											kif15	0.060546618	-0.035814352	-0.0401462029059291
B		B1_lineage_registered_idw									1.4695000648498535					per_gene																											kirrel3l	0.2829813	0.5445875	0.438208811958481
B		B1_lineage_registered_idw									0.7995705604553223					per_gene																											klf17	0.011574657	-0.03067096	-0.0272819265593769
B		B1_lineage_registered_idw									1.4061429500579834					per_gene																											klf2a	0.14485063	-0.03583277	-0.0490108675240998
B		B1_lineage_registered_idw									1.8081111907958984					per_gene																											klf2b	-0.2664393	0.003660014	0.015667834450431
B		B1_lineage_registered_idw									1.0909422636032104					per_gene																											klf3	0.11948997	0.08999713	0.0835012104238512
B		B1_lineage_registered_idw									0.9615954756736756					per_gene																											klf7a	0.09009849	0.046210337	0.0505588677875022
B		B1_lineage_registered_idw									0.9361947774887084					per_gene																											klf8	0.060010277	0.15102366	0.1615570158315071
B		B1_lineage_registered_idw									0.7839498519897461					per_gene																											kmt5aa	0.016241428	0.0794757	0.0858709995662968
B		B1_lineage_registered_idw									1.7628031969070437					per_gene																											krt4	0.36761713	0.09262378	0.0944467608563982
B		B1_lineage_registered_idw									1.6422849893569946					per_gene																											krt8	0.38350323	0.04918371	0.0438093240623019
B		B1_lineage_registered_idw									1.011136174201965					per_gene																											krt99	-0.1009389	-0.09160349	-0.0760125798877362
B		B1_lineage_registered_idw									1.4173028469085691					per_gene																											lamb1a	0.25797883	0.317984	0.3479373897873216
B		B1_lineage_registered_idw									0.7773241400718689					per_gene																											lamc1	-0.20588991	-0.22953482	-0.2354849635894308
B		B1_lineage_registered_idw									1.6791625022888184					per_gene																											lamp2	0.11896227	0.19301873	0.1571695923715721
B		B1_lineage_registered_idw									0.818366527557373					per_gene																											lbx2	0.04877192	0.07772541	0.0573929433691843
B		B1_lineage_registered_idw									1.524532437324524					per_gene																											lef1	0.07646393	0.024403827	0.0105818378521479
B		B1_lineage_registered_idw									1.0084688663482666					per_gene																											lft1	0.04756899	0.19449577	0.1919985669082972
B		B1_lineage_registered_idw									1.0520952939987185					per_gene																											lft2	-0.16014206	0.1615467	0.1242592875954788
B		B1_lineage_registered_idw									0.9166367650032043					per_gene																											lgals3b	0.08163687	0.031608764	0.0268987079301291
B		B1_lineage_registered_idw									0.6986297369003296					per_gene																											lhfpl6	0.101319924	0.028044311	0.0271613919831743
B		B1_lineage_registered_idw									1.1700886487960815					per_gene																											lhx1a	-0.110911615	0.2542619	0.1920108627792608
B		B1_lineage_registered_idw									1.8451025485992432					per_gene																											lhx5	0.042921253	0.10894188	0.1072802097203427
B		B1_lineage_registered_idw									0.967031180858612					per_gene																											lima1a	-0.31227937	-0.025373422	-0.0209361148074609
B		B1_lineage_registered_idw									0.933814823627472					per_gene																											lmnb1	0.011853193	0.06913751	0.0873169542064108
B		B1_lineage_registered_idw									0.7908409237861633					per_gene																											lmo2	0.07879076	-0.0027205509	0.001421280952871
B		B1_lineage_registered_idw									1.987865209579468					per_gene																											lmo4a	0.0034596168	-0.062989645	-0.040438386627901
B		B1_lineage_registered_idw									0.8211409449577332					per_gene																											lratb.1	0.08093808	0.04444237	0.042000774175896
B		B1_lineage_registered_idw									0.7963771820068359					per_gene																											lratd1	0.0015709309	0.0026745505	0.0057073844790283
B		B1_lineage_registered_idw									0.6998825073242188					per_gene																											mab21l2	0.10705014	0.0036250507	0.0002915014848798
B		B1_lineage_registered_idw									2.024679183959961					per_gene																											mad1l1	0.09447827	0.12692535	0.156711752853767
B		B1_lineage_registered_idw									0.8045533299446106					per_gene																											map1lc3b	0.06902576	0.004979038	-0.010517306105249
B		B1_lineage_registered_idw									0.630560040473938					per_gene																											map2k6	0.09756698	0.076960504	0.0979375166503787
B		B1_lineage_registered_idw									0.8355011343955994					per_gene																											mcama	0.05645042	0.03756243	0.0379616028240766
B		B1_lineage_registered_idw									0.7123904824256897					per_gene																											mcm2	-0.0025976822	0.1048053	0.1135685411626431
B		B1_lineage_registered_idw									0.5594313144683838					per_gene																											mcm3	0.16964734	0.21672845	0.201747685230632
B		B1_lineage_registered_idw									0.3110048174858093					per_gene																											mcm4	0.05338881	0.24904726	0.2634827360446237
B		B1_lineage_registered_idw									0.9095548391342164					per_gene																											mcm5	0.14397515	0.00621233	0.0038048078876585
B		B1_lineage_registered_idw									0.2915243804454803					per_gene																											mcm7	0.19220991	0.347786	0.3112941326697838
B		B1_lineage_registered_idw									0.8133638501167297					per_gene																											mef2d	0.08264967	0.012314335	0.0151151208251169
B		B1_lineage_registered_idw									1.3169264793395996					per_gene																											meis1b	0.25270453	0.24363013	0.20540199804853
B		B1_lineage_registered_idw									0.7342165112495422					per_gene																											meis2a	0.0006458677	-0.0015234139	-0.001943282924062
B		B1_lineage_registered_idw									1.234204888343811					per_gene																											meis3	0.1403619	0.10144936	0.0912023821310837
B		B1_lineage_registered_idw									0.7372230887413025					per_gene																											meox1	-0.0052195163	-0.008186948	-0.0098244007316482
B		B1_lineage_registered_idw									0.8510938286781311					per_gene																											mespaa	-0.13692798	-0.020593314	-0.0127238290005225
B		B1_lineage_registered_idw									0.9088790416717528					per_gene																											mespab	0.018876966	0.111452945	0.0734700292706813
B		B1_lineage_registered_idw									0.7698186635971069					per_gene																											mgst3b	-0.0038946695	0.011014975	0.0164494758195925
B		B1_lineage_registered_idw									1.0084178447723389					per_gene																											mibp2	0.1025564	0.031126352	0.0431637028891646
B		B1_lineage_registered_idw									1.600785255432129					per_gene																											mixl1	0.009147061	0.38659012	0.3480270624781936
B		B1_lineage_registered_idw									0.2379781007766723					per_gene																											mki67	0.24107808	0.20052876	0.2078915902840989
