specimen_id	tumor	source_platform	target_platform	gene	target_bin_count	measured_anchor_count	hidden_shared_gene_count	IDW_spatial_pearson	MAP_spatial_pearson	delta_spatial_pearson_MAP_minus_IDW	IDW_log1p_RMSE	MAP_log1p_RMSE	delta_RMSE_MAP_minus_IDW	MAP_residual_pearson	MAP_gt_IDW_spatial_pearson	MAP_lt_IDW_log1p_RMSE	positive_MAP_residual_pearson
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CEBPA	629321	16	763	0.035776120497889	0.3653865684215643	0.32961044792367533	0.287128703678962	0.2708341179758722	-0.01629458570308978	0.3552957542187039	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CEMIP2	629321	16	763	0.0132413020731123	0.1362750218582608	0.12303371978514849	0.1924113732065877	0.1601590986703835	-0.03225227453620419	0.5541985719827289	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CENPV	629321	16	763	0.0346429749883479	0.3084658842719621	0.2738229092836142	0.2318387667726743	0.2004272095511802	-0.03141155722149408	0.5040607744559459	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CES1	629321	16	763	0.0217076410423152	0.1780920354832673	0.1563843944409521	0.1490018350223538	0.1089018627761782	-0.04009997224617562	0.6844570077961559	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CFB	629321	16	763	0.0839383198767531	0.4324436183422748	0.3485052984655217	0.4248072437691905	0.3453522743738816	-0.07945496939530888	0.5910762174113535	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CFDP1	629321	16	763	0.0182900064233136	0.1577018239419888	0.1394118175186752	0.237974472295109	0.185272230110805	-0.05270224218430403	0.6268704646845634	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CFLAR	629321	16	763	0.0033968668624506	0.081640185339765	0.0782433184773144	0.3171117764644354	0.2697477505825056	-0.04736402588192978	0.5389876928890363	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CHD3	629321	16	763	0.013465735062976	0.0658913950308692	0.0524256599678932	0.3501341731547489	0.3313668718942912	-0.01876730126045767	0.3643997157043418	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CHD7	629321	16	763	0.0052277911404408	0.1819298803469283	0.1767020892064875	0.1744726846785169	0.1457971568504924	-0.02867552782802449	0.5496926668672749	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CHKA	629321	16	763	0.0212475629318796	0.2312019830753003	0.2099544201434207	0.1950702351887837	0.17034351212805	-0.024726723060733702	0.4893693689957923	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CKAP2	629321	16	763	0.0284269037039257	0.2699615699338994	0.24153466622997372	0.237803312383926	0.2097046515747646	-0.028098660809161402	0.4750962297382358	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CKAP4	629321	16	763	0.0071209836670069	0.2248812667789855	0.21776028311197862	0.3646717733131711	0.3156989999555643	-0.0489727733576068	0.5174756372654354	True	True	True
