extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	budget	record_type	outer_fold	n_train_cells	n_test_cells	panel_genes	median_residual_pearson	mean_residual_mse	coverage_mean_max_squared_correlation	redundancy_mean_pairwise_squared_correlation	evaluation_unit
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	32	outer_fold	5	19360	3115	six4a,nsd2,tfap2c,rrbp1b,sox11a,aspm,ntd5,cdh6,prmt1,lbx2,msx3,zeb1b,foxd5,dact2,mab21l2,tead1b,myclb,krt18a.1,tbx16l,sox32,cdh2,ved,etv4,chrd,emx2,erf,meis3,arf5,her6,dkk1b,arl4aa,mdm2	0.2540384833735412	0.33975044874129645	0.20165786681841205	0.024926676070946133	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	8	outer_fold	6	19349	3126	fn1b,tuba1a,cst3,tfap2a,aurkb,prmt1,prdm1a,sp8b	0.2285404381098288	0.3642034163248197	0.12548178220961415	0.031970902767399535	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	16	outer_fold	6	19349	3126	fn1b,tuba1a,cst3,tfap2a,aurkb,prmt1,prdm1a,sp8b,dact2,tbx16l,nsd2,fn1a,cdh6,mab21l2,creb3l2,foxp1b	0.2568853661866618	0.35087421042742634	0.16131994792261614	0.04050072418516244	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	32	outer_fold	6	19349	3126	fn1b,tuba1a,cst3,tfap2a,aurkb,prmt1,prdm1a,sp8b,dact2,tbx16l,nsd2,fn1a,cdh6,mab21l2,creb3l2,foxp1b,sox5,twist2,rasgef1ba,efna1a,six4b,eif3ea,fezf2,fgf8a,crabp2b,notch1a,dlx3b,irx5a,nasp,nanos3,foxn2b,kirrel3l	0.3046718240792978	0.3329396353519745	0.1972087204698628	0.029157070636668527	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	8	outer_fold	7	19738	2737	fn1b,tuba1a,atp2b1a,tfap2a,aurkb,prmt1,alcamb,chrd	0.24891744325784534	0.35035161298485096	0.1254659270691861	0.03668331989123424	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	16	outer_fold	7	19738	2737	fn1b,tuba1a,atp2b1a,tfap2a,aurkb,prmt1,alcamb,chrd,creb3l2,mab21l2,nasp,apoc1,myod1,twist2,akap12b,lbx2	0.28345492130003186	0.33516197872513037	0.15258540933451087	0.0326918270500551	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	32	outer_fold	7	19738	2737	fn1b,tuba1a,atp2b1a,tfap2a,aurkb,prmt1,alcamb,chrd,creb3l2,mab21l2,nasp,apoc1,myod1,twist2,akap12b,lbx2,syne2b,gapdh,cdkn1ca,dact2,si:dkey-261m9.12,meis3,foxd3,raraa,crabp2b,six4b,sox32,irx5a,arl4aa,eif3ea,zeb1a,arf5	0.3193120271428715	0.3185569717393066	0.18918174652559755	0.02023861702142316	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	8	outer_summary	ALL			six4a,prmt1,rrbp1b,nsd2,tfap2a,sox11a,cenpf,cdh6	0.1960889450773382	0.3683754698419347	0.12633228108450714	0.04975777263561759	median/mean across eight held-out source spatial octants
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	16	outer_summary	ALL			six4a,prmt1,rrbp1b,nsd2,tfap2a,sox11a,cenpf,cdh6,nid2a,foxd5,lbx2,zeb1b,olig4,cst3,efnb2a,tbx16l	0.2360918991300631	0.35214011071664003	0.1586899151343636	0.041459420806856766	median/mean across eight held-out source spatial octants
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	32	outer_summary	ALL			six4a,prmt1,rrbp1b,nsd2,tfap2a,sox11a,cenpf,cdh6,nid2a,foxd5,lbx2,zeb1b,olig4,cst3,efnb2a,tbx16l,myclb,gpr137bb,pmp22b,raraa,eif3ea,pax6b,si:dkey-108k21.14,lratb.1,gfi1aa,tmed10,ved,foxg1a,msx3,fezf2,meis1b,klf8	0.2834631973811481	0.3288719567422522	0.19719748335433349	0.02462172734448739	median/mean across eight held-out source spatial octants
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	0	22573	3285	snai1a,creb3l1,fn1b,ncapd2,rrbp1b,tfap2a,tuba1a,nid2a	0.1648139108918142	0.3836111666251207	0.1324943022875184	0.07637771955735426	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	0	22573	3285	snai1a,creb3l1,fn1b,ncapd2,rrbp1b,tfap2a,tuba1a,nid2a,fgf8a,nasp,akap12b,cdh6,ccnf,epha2a,crabp2b,zgc:175088	0.1956444065807908	0.3658509518915566	0.16096847379772344	0.05051044144395953	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	0	22573	3285	snai1a,creb3l1,fn1b,ncapd2,rrbp1b,tfap2a,tuba1a,nid2a,fgf8a,nasp,akap12b,cdh6,ccnf,epha2a,crabp2b,zgc:175088,lmo4a,foxg1a,hoxb1b,sox32,tfap2c,tgif1,lmo2,clic4,cst3,tbx16l,ephb3a,efnb2a,adka,zic2a,myclb,znfl2a	0.24415768397181045	0.33953873173660176	0.20468465989135853	0.03399088083172126	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	1	23232	2626	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,ccnf,cst3,akap12b	0.13280323814195152	0.37038435795394836	0.1328743968777598	0.07767798306157762	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	1	23232	2626	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,ccnf,cst3,akap12b,tuba8l2,msx3,tp63,kank1a,mab21l2,f11r.1,dnmt3bb.2,lmo4a	0.18221045225477997	0.34858848359640804	0.15584624080108136	0.04994927482085457	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	1	23232	2626	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,ccnf,cst3,akap12b,tuba8l2,msx3,tp63,kank1a,mab21l2,f11r.1,dnmt3bb.2,lmo4a,chaf1a,lbx2,tbx16l,itga6a,fn1a,tgif1,gfi1aa,syne2b,fgf8a,si:dkey-261m9.12,ddx4,zic2a,myod1,foxi1,etv4,pax6b	0.2318251540408543	0.32894952227928076	0.1960578742975243	0.03569638453566636	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	2	22383	3475	snai1a,efemp2b,nsd2,tfap2a,creb3l1,rrbp1b,fn1b,akap12b	0.22460799266551654	0.4159617870258511	0.13360206494306462	0.08421206485246134	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	2	22383	3475	snai1a,efemp2b,nsd2,tfap2a,creb3l1,rrbp1b,fn1b,akap12b,ephb3a,sox2,cenpf,msx1b,mab21l2,pcdh8,krt18a.1,elavl3	0.2646995319016008	0.392811501469618	0.16364606841590382	0.06256092524109741	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	2	22383	3475	snai1a,efemp2b,nsd2,tfap2a,creb3l1,rrbp1b,fn1b,akap12b,ephb3a,sox2,cenpf,msx1b,mab21l2,pcdh8,krt18a.1,elavl3,cdh6,prdm1a,twist2,msx3,rab11fip4a,ppan,bhlha15,emx3,dact2,pmp22b,etv2,bach1b,ddx4,etv5b,ackr3b,chrd	0.31839917321078187	0.35800011877520543	0.19872221783545405	0.02871038939611746	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	3	22315	3543	snai1a,cdh1,tuba1a,msx1b,cdh6,cenpf,tbx6,akap12b	0.2770935955347971	0.4002615754382854	0.12603910186316897	0.03581012370125961	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	3	22315	3543	snai1a,cdh1,tuba1a,msx1b,cdh6,cenpf,tbx6,akap12b,nsd2,fn1a,rrbp1b,sox10,meis1b,gata2a,sox32,zfand5a	0.31925537024550804	0.3768424907608019	0.16088674526567273	0.04858295909050825	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	3	22315	3543	snai1a,cdh1,tuba1a,msx1b,cdh6,cenpf,tbx6,akap12b,nsd2,fn1a,rrbp1b,sox10,meis1b,gata2a,sox32,zfand5a,pax2a,itga6a,smtnl,fgf8a,gli2a,tmed10,pbx1b,id3,lbx2,cst3,six3b,irx3a,zeb1b,cux1a,elavl3,ppan	0.3614564212764568	0.3529706595334136	0.1943796988561989	0.031951530832855804	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	4	21884	3974	snai1a,nasp,fn1b,rrbp1b,creb3l1,sox11a,akap12b,grhl1	0.13692135636313144	0.34582126713838557	0.13722772242568024	0.08261033610618271	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	4	21884	3974	snai1a,nasp,fn1b,rrbp1b,creb3l1,sox11a,akap12b,grhl1,grhl2b,cdh6,tpx2,tp63,efnb2a,foxd3,fn1a,lmo2	0.17859038732391405	0.32464457325670043	0.1644511088039336	0.04738715163260252	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	4	21884	3974	snai1a,nasp,fn1b,rrbp1b,creb3l1,sox11a,akap12b,grhl1,grhl2b,cdh6,tpx2,tp63,efnb2a,foxd3,fn1a,lmo2,sox32,tbx16l,itga6a,bmp7a,creb3l2,rreb1b,kirrel3l,si:dkey-261m9.12,foxh1,pax3a,lamp2,ncapd2,msx3,foxi1,tshz3b,lratb.1	0.22480183103170898	0.3065319528052363	0.20207258023216562	0.03460077507369894	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	5	22814	3044	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,meis1b	0.17438596607404844	0.3430800381094333	0.13188848700576464	0.056016889583928975	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	5	22814	3044	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,meis1b,nasp,fscn1a,sox3,mab21l2,cdh6,cdh1,lbx2,aplnra	0.20718752643313265	0.32823749272781644	0.16307025579322432	0.05646719532584764	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	5	22814	3044	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,meis1b,nasp,fscn1a,sox3,mab21l2,cdh6,cdh1,lbx2,aplnra,zic3,krt18a.1,etv5a,itga6a,ddx4,pax6a,msx1b,klf3,fgf8a,emx3,tgif1,myclb,srrm4,msx3,lamp2,ppan	0.26889847699499286	0.3030016528270198	0.20037073331682906	0.03352006252893751	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	6	23663	2195	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,fn1a,akap12b	0.13323927198908062	0.31347886026752475	0.13460513037306426	0.07716447439192554	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	6	23663	2195	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,fn1a,akap12b,si:dkey-108k21.14,raraa,eppk1,pax6b,foxd3,zic2a,epha2a,pax2a	0.15880033072468125	0.3058510798604171	0.16100267713518676	0.041344491832145884	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	6	23663	2195	snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,fn1a,akap12b,si:dkey-108k21.14,raraa,eppk1,pax6b,foxd3,zic2a,epha2a,pax2a,cdh6,mef2d,foxh1,tbx16l,nr2f2,lbx2,sox32,lima1a,emx3,adka,mcm5,mab21l2,myclb,lmo4a,etv4,rxrgb	0.19902896171455156	0.2898607434854886	0.19980418657051202	0.029254389390866695	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_fold	7	22142	3716	snai1a,tfap2a,chrd,fn1b,nsd2,cdh6,cenpf,fn1a	0.2173203937114848	0.3729247477010794	0.12682147523921272	0.0614336074768389	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_fold	7	22142	3716	snai1a,tfap2a,chrd,fn1b,nsd2,cdh6,cenpf,fn1a,krt18a.1,mab21l2,akap12b,si:dkey-108k21.14,tuba1a,tp63,pax6a,rrbp1b	0.27903209344173285	0.34583388229548045	0.16549766018661854	0.06317684856430954	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_fold	7	22142	3716	snai1a,tfap2a,chrd,fn1b,nsd2,cdh6,cenpf,fn1a,krt18a.1,mab21l2,akap12b,si:dkey-108k21.14,tuba1a,tp63,pax6a,rrbp1b,fzd8a,efna1a,zic3,dact2,hoxc3a,rx3,twist2,zic2a,raraa,gata2a,emid1,uncx4.1,gapdh,ddx4,epha2a,pcdh8	0.30603212397841234	0.32630739941757286	0.20397328902914763	0.040799379644677045	source cells in one held-out spatial octant; genes are technical units
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	8	outer_summary	ALL			snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,cdh6	0.1695999384829313	0.3681904750324536	0.13052166033101775	0.056112720685326536	median/mean across eight held-out source spatial octants
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	16	outer_summary	ALL			snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,cdh6,nsd2,fn1a,f11r.1,prdm1a,tbx16l,kirrel3l,zic3,ephb3a	0.20141596650696172	0.34858255698234986	0.1593403345324846	0.0525439011492966	median/mean across eight held-out source spatial octants
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	32	outer_summary	ALL			snai1a,tfap2a,tuba1a,fn1b,rrbp1b,cenpf,akap12b,cdh6,nsd2,fn1a,f11r.1,prdm1a,tbx16l,kirrel3l,zic3,ephb3a,rx3,si:dkey-108k21.14,sox32,lmo2,notch1a,itga6a,cst3,dact2,chrd,pax2a,emx3,ripply1,ved,etv5b,meis3,itgb5	0.25652808048340164	0.3256450976074774	0.20217258871711596	0.029973511033100288	median/mean across eight held-out source spatial octants
