target_key	stage	annotation	class	n_cells	cell_fraction	median_absolute_truth_residual	median_within_class_truth_residual_variance	hyperspatial_map_calibrated_fusion__median_within_class_residual_pearson	hyperspatial_map_calibrated_fusion__genes_with_positive_within_class_recovery	anchor_only_calibrated__median_within_class_residual_pearson	anchor_only_calibrated__genes_with_positive_within_class_recovery	atlas_plus_global_anchor_residual__median_within_class_residual_pearson	atlas_plus_global_anchor_residual__genes_with_positive_within_class_recovery	atlas_plus_local_anchor_residual__median_within_class_residual_pearson	atlas_plus_local_anchor_residual__genes_with_positive_within_class_recovery	n_genes	primary_method
6s_E2_to_E1	6-somite	tissue	Forebrain Ventral	435	0.01935483870967742	0.4843564033508301	0.4451014995574951	0.41575485467910767	408	0.4416500926017761	412	0.309717059135437	391	0.2988187074661255	382	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Heart Primordium	723	0.03216907675194661	0.39661914110183716	0.3182337284088135	0.3605912923812866	413	0.37711814045906067	412	0.23735278844833374	407	0.22541245818138123	405	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hematopoeitic (ICM)	318	0.014149054505005561	0.4019926190376282	0.3340909481048584	0.4252694845199585	411	0.4546937346458435	414	0.26313287019729614	400	0.27147331833839417	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hematopoeitic (RBI)	171	0.00760845383759733	0.4438210129737854	0.33548587560653687	0.32056230306625366	394	0.36764469742774963	401	0.19925455749034882	374	0.1618848741054535	346	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hindbrain Neurons	121	0.005383759733036708	0.41276049613952637	0.33677566051483154	0.29969239234924316	395	0.32634615898132324	405	0.17803768813610077	358	0.17355716228485107	342	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hindbrain R1+2	364	0.016195773081201334	0.3397599458694458	0.26454389095306396	0.3416973650455475	411	0.3672986626625061	413	0.18568548560142517	390	0.1952105164527893	384	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hindbrain R3+4	514	0.022869855394883204	0.31429004669189453	0.2337135374546051	0.26372361183166504	405	0.2880781888961792	409	0.1301930546760559	375	0.12686394155025482	370	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hindbrain R5+6	228	0.01014460511679644	0.3397493064403534	0.25918513536453247	0.3038299083709717	409	0.3362275958061218	414	0.15827587246894836	378	0.16419827938079834	362	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Hindbrain R7	1014	0.04511679644048943	0.3617922067642212	0.27884766459465027	0.41728371381759644	413	0.456304669380188	413	0.28802502155303955	401	0.28671011328697205	403	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Intestinal Smooth Muscle	201	0.008943270300333704	0.3621107339859009	0.28115659952163696	0.3663364052772522	406	0.40997642278671265	413	0.22063328325748444	390	0.2162001132965088	378	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Midbrain	866	0.03853170189098999	0.36402666568756104	0.3224668502807617	0.3575260639190674	411	0.38533759117126465	413	0.20143166184425354	397	0.20638495683670044	384	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Neural Crest	460	0.020467185761957732	0.41708099842071533	0.3699686527252197	0.40251782536506653	412	0.4383942484855652	414	0.2472008466720581	391	0.2511192262172699	385	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Notochord	580	0.025806451612903226	0.47320854663848877	0.3784097135066986	0.396997332572937	413	0.4200785756111145	414	0.2673662602901459	400	0.2605072259902954	391	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Optic Cup	845	0.03759733036707453	0.3762567639350891	0.28969281911849976	0.4169212579727173	409	0.4539320766925812	413	0.2920616567134857	388	0.2952529788017273	379	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Placode Epibranchial	334	0.014860956618464961	0.43074890971183777	0.4153708815574646	0.3460771143436432	410	0.3570617437362671	414	0.22137828171253204	402	0.2207598090171814	394	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Placode Lens	394	0.01753058954393771	0.43911316990852356	0.37299656867980957	0.36694782972335815	404	0.4101214110851288	414	0.24762007594108582	391	0.21088624000549316	362	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Placode Otic	450	0.020022246941045607	0.41447797417640686	0.37769728899002075	0.30651068687438965	410	0.3278821110725403	414	0.16638779640197754	380	0.17390182614326477	378	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Placode Trigeminal	329	0.014638487208008899	0.42610082030296326	0.35995909571647644	0.3889094293117523	409	0.4280526340007782	413	0.26823604106903076	392	0.23668907582759857	381	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Prechordal Plate	403	0.01793103448275862	0.37109822034835815	0.23395386338233948	0.39436018466949463	396	0.4318770170211792	412	0.23945602774620056	368	0.20106986165046692	343	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Primordial Germ Cells	31	0.001379310344827586	0.44188380241394043	0.3039742112159729	0.41060590744018555	384	0.43600994348526	397	0.2785465717315674	355	0.25932449102401733	344	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Pronephros	512	0.02278086763070078	0.41138678789138794	0.3554580509662628	0.420731782913208	411	0.4638538956642151	413	0.29327917098999023	403	0.2652478814125061	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Segmental Plate	1250	0.05561735261401557	0.36771517992019653	0.2951350510120392	0.3951342701911926	413	0.43017053604125977	414	0.23442760109901428	409	0.235136941075325	400	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Somites Formed	1520	0.06763070077864293	0.43989112973213196	0.367270290851593	0.427165687084198	412	0.4634897708892822	414	0.28292056918144226	409	0.28066760301589966	407	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Somites Forming	985	0.04382647385984427	0.41017794609069824	0.35125598311424255	0.37405359745025635	413	0.41029298305511475	414	0.23609116673469543	408	0.245820552110672	406	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Spinal Cord	851	0.0378642936596218	0.41854310035705566	0.3638399541378021	0.32000070810317993	408	0.34423965215682983	410	0.16939294338226318	397	0.17093592882156372	385	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Spinal Cord Differentiated	230	0.010233592880978866	0.4569166302680969	0.4365529417991638	0.3458881378173828	408	0.36500662565231323	413	0.21931037306785583	400	0.21889661252498627	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Tailbud	1320	0.05873192436040044	0.4265662729740143	0.3145977556705475	0.4117047190666199	409	0.45772749185562134	413	0.27861303091049194	397	0.26434987783432007	386	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	Telencephalon Dorsal	365	0.016240266963292546	0.3877607583999634	0.2969796657562256	0.4060518145561218	406	0.43889176845550537	413	0.2586292326450348	375	0.2493281364440918	366	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	tissue	YSL	306	0.013615127919911011	0.5180585384368896	0.4960334599018097	0.4385770559310913	414	0.46230798959732056	414	0.33588892221450806	413	0.3048686385154724	409	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Adaxial Cells - PSM	227	0.010100111234705228	0.4394959807395935	0.3150215148925781	0.40550169348716736	410	0.45541220903396606	414	0.2319597601890564	398	0.22487282752990723	385	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Adaxial Cells - Somite	227	0.010100111234705228	0.43073558807373047	0.3354785740375519	0.38659077882766724	411	0.42297032475471497	413	0.244302898645401	393	0.20983389019966125	382	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Adaxial Cells - Tailbud	255	0.011345939933259178	0.3976553678512573	0.2969519793987274	0.39981716871261597	411	0.4495578408241272	414	0.24249568581581116	388	0.23800744116306305	384	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Cephalic Mesoderm - anterior	310	0.013793103448275862	0.4621402323246002	0.3636172115802765	0.40739530324935913	411	0.4396638870239258	414	0.27801182866096497	400	0.24010750651359558	383	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Cephalic Mesoderm - middle	309	0.01374860956618465	0.4023868441581726	0.3419134020805359	0.3288116455078125	411	0.3522615134716034	414	0.21237316727638245	394	0.1972390115261078	375	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Cephalic Mesoderm - posterior	240	0.01067853170189099	0.40927770733833313	0.3235527276992798	0.37228327989578247	412	0.4222761392593384	414	0.2319387048482895	392	0.24253153800964355	388	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Cranial Ganglion	59	0.002625139043381535	0.48666274547576904	0.3355003893375397	0.38227468729019165	403	0.41752320528030396	406	0.2969970703125	358	0.28206074237823486	345	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Diencephalon	394	0.01753058954393771	0.36604979634284973	0.280099093914032	0.3757200241088867	411	0.4058745503425598	412	0.23698273301124573	387	0.23032107949256897	375	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	EVL + autofluorescence	234	0.010411568409343715	0.4853147268295288	0.5121426582336426	0.42569562792778015	400	0.444167822599411	407	0.30478721857070923	392	0.2854229807853699	388	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	EVL/Periderm	1517	0.0674972191323693	0.3548913598060608	0.30483317375183105	0.4525558352470398	413	0.46694809198379517	414	0.30401259660720825	412	0.27916771173477173	409	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Endoderm Pancreatic/Intestinal	225	0.010011123470522803	0.54659104347229	0.6306305527687073	0.3441748321056366	413	0.3784899115562439	410	0.25879865884780884	405	0.22759898006916046	402	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Endoderm Pharyngeal	145	0.0064516129032258064	0.4775904417037964	0.47854292392730713	0.3583185076713562	405	0.3894190490245819	411	0.24141325056552887	382	0.20383402705192566	372	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Epidermis	1875	0.08342602892102335	0.42837321758270264	0.43650034070014954	0.4121578335762024	412	0.44105079770088196	414	0.28662213683128357	412	0.25303763151168823	400	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Floor Plate - Hindbrain Region	106	0.004716351501668521	0.3842606246471405	0.32796725630760193	0.24459940195083618	382	0.249801903963089	388	0.1624087393283844	353	0.15850090980529785	348	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Floor Plate - Spinal Cord	232	0.01032258064516129	0.4247787296772003	0.33799201250076294	0.3982165455818176	408	0.4226439893245697	412	0.25982123613357544	395	0.25984716415405273	392	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Forebrain Ventral	435	0.01935483870967742	0.4843564033508301	0.4451014995574951	0.41575485467910767	408	0.4416500926017761	412	0.309717059135437	391	0.2988187074661255	382	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Heart Primordium - anterior	319	0.014193548387096775	0.3825262188911438	0.295246958732605	0.3326876759529114	412	0.351624071598053	412	0.20000945031642914	396	0.19997039437294006	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Heart Primordium - posterior	404	0.017975528364849832	0.40822046995162964	0.3273191452026367	0.3819359540939331	410	0.407284677028656	413	0.26061439514160156	405	0.24752938747406006	390	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hematopoeitic (ICM)	318	0.014149054505005561	0.4019926190376282	0.3340909481048584	0.4252694845199585	411	0.4546937346458435	414	0.26313287019729614	400	0.27147331833839417	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hematopoeitic (RBI)	171	0.00760845383759733	0.4438210129737854	0.33548587560653687	0.32056230306625366	394	0.36764469742774963	401	0.19925455749034882	374	0.1618848741054535	346	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hindbrain Neurons	121	0.005383759733036708	0.41276049613952637	0.33677566051483154	0.29969239234924316	395	0.32634615898132324	405	0.17803768813610077	358	0.17355716228485107	342	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hindbrain R1+2	364	0.016195773081201334	0.3397599458694458	0.26454389095306396	0.3416973650455475	411	0.3672986626625061	413	0.18568548560142517	390	0.1952105164527893	384	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hindbrain R3+4	514	0.022869855394883204	0.31429004669189453	0.2337135374546051	0.26372361183166504	405	0.2880781888961792	409	0.1301930546760559	375	0.12686394155025482	370	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hindbrain R5+6	228	0.01014460511679644	0.3397493064403534	0.25918513536453247	0.3038299083709717	409	0.3362275958061218	414	0.15827587246894836	378	0.16419827938079834	362	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Hindbrain R7	1014	0.04511679644048943	0.3617922067642212	0.27884766459465027	0.41728371381759644	413	0.456304669380188	413	0.28802502155303955	401	0.28671011328697205	403	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Midbrain	866	0.03853170189098999	0.36402666568756104	0.3224668502807617	0.3575260639190674	411	0.38533759117126465	413	0.20143166184425354	397	0.20638495683670044	384	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Neural Crest	460	0.020467185761957732	0.41708099842071533	0.3699686527252197	0.40251782536506653	412	0.4383942484855652	414	0.2472008466720581	391	0.2511192262172699	385	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Notochord Anterior	366	0.01628476084538376	0.4798521399497986	0.3486178517341614	0.4029603600502014	413	0.436073899269104	414	0.2618895173072815	401	0.26325511932373047	389	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Notochord Posterior Tip - anterior	103	0.004582869855394883	0.48497799038887024	0.2954135537147522	0.3526490330696106	402	0.38907289505004883	411	0.20998671650886536	372	0.20488369464874268	359	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Notochord Posterior Tip - posterior	111	0.0049388209121245825	0.44097915291786194	0.3521326780319214	0.33808666467666626	395	0.3648092448711395	405	0.20426546037197113	365	0.20100775361061096	344	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Optic Cup	845	0.03759733036707453	0.3762567639350891	0.28969281911849976	0.4169212579727173	409	0.4539320766925812	413	0.2920616567134857	388	0.2952529788017273	379	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	PSM Intermediate	1250	0.05561735261401557	0.36771517992019653	0.2951350510120392	0.3951342701911926	413	0.43017053604125977	414	0.23442760109901428	409	0.235136941075325	400	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Placode Epibranchial	334	0.014860956618464961	0.43074890971183777	0.4153708815574646	0.3460771143436432	410	0.3570617437362671	414	0.22137828171253204	402	0.2207598090171814	394	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Placode Lens	394	0.01753058954393771	0.43911316990852356	0.37299656867980957	0.36694782972335815	404	0.4101214110851288	414	0.24762007594108582	391	0.21088624000549316	362	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Placode Otic	450	0.020022246941045607	0.41447797417640686	0.37769728899002075	0.30651068687438965	410	0.3278821110725403	414	0.16638779640197754	380	0.17390182614326477	378	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Placode Trigeminal	329	0.014638487208008899	0.42610082030296326	0.35995909571647644	0.3889094293117523	409	0.4280526340007782	413	0.26823604106903076	392	0.23668907582759857	381	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Prechordal Plate	403	0.01793103448275862	0.37109822034835815	0.23395386338233948	0.39436018466949463	396	0.4318770170211792	412	0.23945602774620056	368	0.20106986165046692	343	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Primordial Germ Cells	31	0.001379310344827586	0.44188380241394043	0.3039742112159729	0.41060590744018555	384	0.43600994348526	397	0.2785465717315674	355	0.25932449102401733	344	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Pronephros - anterior	356	0.015839822024471636	0.39889073371887207	0.34285271167755127	0.40386468172073364	412	0.4393797814846039	412	0.2624741196632385	401	0.26757311820983887	394	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Pronephros - posterior	156	0.006941045606229143	0.4412400722503662	0.3537663221359253	0.4273443818092346	400	0.4742130935192108	414	0.2785618007183075	379	0.24817778170108795	349	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Somites Formed	1520	0.06763070077864293	0.43989112973213196	0.367270290851593	0.427165687084198	412	0.4634897708892822	414	0.28292056918144226	409	0.28066760301589966	407	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Somites Forming	985	0.04382647385984427	0.41017794609069824	0.35125598311424255	0.37405359745025635	413	0.41029298305511475	414	0.23609116673469543	408	0.245820552110672	406	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Spinal Cord	851	0.0378642936596218	0.41854310035705566	0.3638399541378021	0.32000070810317993	408	0.34423965215682983	410	0.16939294338226318	397	0.17093592882156372	385	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Spinal Cord Differentiated	230	0.010233592880978866	0.4569166302680969	0.4365529417991638	0.3458881378173828	408	0.36500662565231323	413	0.21931037306785583	400	0.21889661252498627	393	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Tailbud - dorsal core	279	0.012413793103448275	0.43258070945739746	0.2967551350593567	0.3558168113231659	405	0.4061628580093384	413	0.19831407070159912	369	0.21279430389404297	350	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Tailbud - dorsal peripheral	254	0.011301446051167964	0.43801820278167725	0.34284862875938416	0.3794417977333069	406	0.4204927086830139	414	0.2282421588897705	386	0.22418195009231567	368	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Tailbud - ventral core	428	0.01904338153503893	0.4403982162475586	0.27642717957496643	0.40608346462249756	409	0.45652106404304504	414	0.24747832119464874	385	0.23756715655326843	377	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Tailbud - ventral peripheral	359	0.015973303670745273	0.3996439278125763	0.281609445810318	0.4311360716819763	410	0.4853401780128479	414	0.2666666507720947	390	0.25819212198257446	377	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Telencephalon Dorsal	365	0.016240266963292546	0.3877607583999634	0.2969796657562256	0.4060518145561218	406	0.43889176845550537	413	0.2586292326450348	375	0.2493281364440918	366	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	Ventral LPM	201	0.008943270300333704	0.3621107339859009	0.28115659952163696	0.3663364052772522	406	0.40997642278671265	413	0.22063328325748444	390	0.2162001132965088	378	414	hyperspatial_map_calibrated_fusion
6s_E2_to_E1	6-somite	clusters	YSL	306	0.013615127919911011	0.5180585384368896	0.4960334599018097	0.4385770559310913	414	0.46230798959732056	414	0.33588892221450806	413	0.3048686385154724	409	414	hyperspatial_map_calibrated_fusion
