panel,target_key,stage,gene,n_null,observed_residual_variance,nb_null_median,nb_null_q95,observed_exceeds_nb_q95,fraction_observed_variance_above_nb_median,plotted_value,observed_moran_i,annotation,n_records,fraction_above_q95
S6j,50p_E1_to_E2,50% epiboly,rasl11b,500.0,,0.0017744366,0.008012160938233136,True,,17.810771117126414,0.14270276462445122,,,
S6j,50p_E1_to_E2,50% epiboly,rbbp4,500.0,,0.0031794034999999997,0.010489903949201105,True,,7.442882383681222,0.07807512131001698,,,
S6j,50p_E1_to_E2,50% epiboly,rbm4.3,500.0,,0.0029080121000000002,0.010327034909278157,True,,64.47216042738206,0.6658062514101563,,,
S6j,50p_E1_to_E2,50% epiboly,rbm7,500.0,,0.0005449127599999999,0.007047134055756031,True,,13.7718896098372,0.09705235228159637,,,
S6j,50p_E1_to_E2,50% epiboly,rbmx,500.0,,0.0008211460700000001,0.00796046224422753,True,,27.014992425992535,0.21505182723520627,,,
S6j,50p_E1_to_E2,50% epiboly,rcc1,500.0,,-0.00025160005,0.006353118759579955,True,,24.04636602023537,0.15276941906288333,,,
S6j,50p_E1_to_E2,50% epiboly,rdh10b,500.0,,0.0028405173,0.00913120494224131,True,,11.479709923263128,0.10482358398679688,,,
S6j,50p_E1_to_E2,50% epiboly,rfx2,500.0,,5.542864e-05,0.006272225291468203,True,,25.677928030992835,0.16105774962849356,,,
S6j,50p_E1_to_E2,50% epiboly,rhov,500.0,,0.0005906298999999999,0.0074913267279043795,True,,20.06627199156504,0.15032299969981022,,,
S6j,50p_E1_to_E2,50% epiboly,ripply1,500.0,,0.0031806529,0.00973026803694665,True,,11.089686259618958,0.1079056197517368,,,
S6j,50p_E1_to_E2,50% epiboly,rnd1b,500.0,,0.0018832302,0.009149412438273429,True,,14.846442743731457,0.13583622790361088,,,
S6j,50p_E1_to_E2,50% epiboly,rpl10,500.0,,0.0009354580999999999,0.007564209634438153,True,,43.2413106687572,0.3270863387663465,,,
S6j,50p_E1_to_E2,50% epiboly,rpl19,500.0,,0.0015069592999999999,0.008184995967894789,True,,16.346406350617002,0.13379527006936995,,,
S6j,50p_E1_to_E2,50% epiboly,rpl31,500.0,,0.0016915492000000002,0.008668734040111299,True,,15.612691601633703,0.13534227114484187,,,
S6j,50p_E1_to_E2,50% epiboly,rpl34,500.0,,0.0030015926,0.009924356453120708,True,,9.40978422785427,0.093386052824179,,,
S6j,50p_E1_to_E2,50% epiboly,rpl38,500.0,,0.0024422463,0.0093173668719828,True,,7.718285862780305,0.0719141010063624,,,
S6j,50p_E1_to_E2,50% epiboly,rpl4,500.0,,0.0025383858,0.008935954421758648,True,,29.677742556721668,0.2651989548275518,,,
S6j,50p_E1_to_E2,50% epiboly,rpl5a,500.0,,0.0018465784,0.008204830484464763,True,,8.267775202087746,0.06783569401679136,,,
S6j,50p_E1_to_E2,50% epiboly,rpl6,500.0,,0.00023406207999999997,0.006542078708298498,True,,18.95601447198504,0.12401173867137152,,,
S6j,50p_E1_to_E2,50% epiboly,rplp0,500.0,,0.00043482764000000003,0.007089775381609794,True,,36.90678328880549,0.2616608035753809,,,
S6j,50p_E1_to_E2,50% epiboly,rplp2l,500.0,,0.0012490917,0.007871817005798216,True,,24.77366283453892,0.19501374039683472,,,
S6j,50p_E1_to_E2,50% epiboly,rps3,500.0,,0.0009571931,0.007251249975524836,True,,17.312304517690293,0.12553584771018025,,,
S6j,50p_E1_to_E2,50% epiboly,rps6,500.0,,0.00026152167,0.006694446015171704,True,,38.61781087608042,0.25852485013403104,,,
S6j,50p_E1_to_E2,50% epiboly,rrbp1b,500.0,,0.000806425,0.007728296308778223,True,,20.125440902466693,0.1555353706390676,,,
S6j,50p_E1_to_E2,50% epiboly,rreb1a,500.0,,0.0018550488,0.008612698502838608,True,,12.39045976962738,0.10671529430735174,,,
S6j,50p_E1_to_E2,50% epiboly,rreb1b,500.0,,0.0028111094,0.009334027254953971,True,,9.963432634788612,0.09299895176601476,,,
S6j,50p_E1_to_E2,50% epiboly,rrm2,500.0,,-0.00033461832000000004,0.006147340056486424,True,,61.059589655975465,0.3753540613248021,,,
S6j,50p_E1_to_E2,50% epiboly,rrp8,500.0,,0.0025211873,0.00869938302785158,True,,19.370065186017627,0.1685076163276205,,,
S6j,50p_E1_to_E2,50% epiboly,rx3,500.0,,0.0033699078000000004,0.010073023661971091,True,,13.171480277265848,0.13267663249608444,,,
S6j,50p_E1_to_E2,50% epiboly,rxraa,500.0,,0.0033564742,0.01061161146499216,True,,7.84721218329063,0.083271566772433,,,
S6j,50p_E1_to_E2,50% epiboly,rxrgb,500.0,,0.0027062213,0.009427802730351676,True,,18.882458556364096,0.1780200943334418,,,
S6j,50p_E1_to_E2,50% epiboly,sall1a,500.0,,0.005574095,0.012670325348153705,True,,7.895347421759415,0.10003662057039832,,,
S6j,50p_E1_to_E2,50% epiboly,sall3a,500.0,,0.0025125188,0.008619853015989064,True,,17.959327341021766,0.15480676194564133,,,
S6j,50p_E1_to_E2,50% epiboly,sall3b,500.0,,0.0068982895,0.013419109489768731,True,,33.35552189763667,0.4476014004327649,,,
S6j,50p_E1_to_E2,50% epiboly,sdc4,500.0,,0.0013797373000000001,0.008012615097686648,True,,22.20435599080116,0.17791495804630236,,,
S6j,50p_E1_to_E2,50% epiboly,sebox,500.0,,0.025724232000000003,0.035664025507867333,True,,5.625980843587303,0.20064512431247056,,,
S6j,50p_E1_to_E2,50% epiboly,sept9a,500.0,,0.0019981165,0.008694537030532955,True,,8.332219437598757,0.07244479044672887,,,
S6j,50p_E1_to_E2,50% epiboly,shha,500.0,,0.0025528064,0.009765131166204808,True,,14.182053031962566,0.13848960806318705,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-106e7.2,500.0,,0.0021925982999999997,0.008461232110857963,True,,15.900634231842583,0.1345389569454738,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-113a14.12,500.0,,0.0026519748,0.00950658312067389,True,,32.08194502839442,0.30498967708532204,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-113a14.18,500.0,,0.0027066811,0.010370208043605084,True,,9.099173229475177,0.09436031941445952,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-114n24.6,500.0,,0.0025891955,0.009288895362988108,True,,13.020245075300473,0.12094369410492732,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-155e24.3,500.0,,0.0027521243,0.009579454828053712,True,,10.861833666354219,0.10405044495667327,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-161h7.4,500.0,,0.0012362887,0.007800647476688019,True,,6.976123893097909,0.0544182832437572,,,
S6j,50p_E1_to_E2,50% epiboly,si:ch211-163l21.7,500.0,,0.010714961,0.018833964783698316,True,,5.789184939760863,0.10903330528177274,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-108k21.14,500.0,,0.0002588824,0.007039733487181364,True,,44.19922067584791,0.3111507338990855,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-108k21.21,500.0,,0.0064005787,0.01298238965682685,True,,13.25803652284808,0.17212099622405552,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-261h17.1,500.0,,0.0028269936,0.009106379980221384,True,,11.657076539239263,0.1061537684248368,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-261m9.12,500.0,,0.00054896914,0.0077864496037363985,True,,37.44328020027521,0.29155021427802386,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-66i24.9,500.0,,0.002143109,0.009142507333308451,True,,6.969242911572556,0.06371635442666003,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-68o6.5,500.0,,0.0028614267,0.00887392167933285,True,,18.20549052728433,0.16155409707295726,,,
S6j,50p_E1_to_E2,50% epiboly,si:dkey-92i17.2,500.0,,0.0030706893,0.01027589826844632,True,,11.273673900717142,0.11584712611540775,,,
S6j,50p_E1_to_E2,50% epiboly,six3b,500.0,,0.0035640537,0.01090673441067338,True,,11.52777939414632,0.1257304281967872,,,
S6j,50p_E1_to_E2,50% epiboly,six4a,500.0,,0.0032928651,0.010677011590450999,True,,9.612583044286872,0.10263366057802367,,,
S6j,50p_E1_to_E2,50% epiboly,six4b,500.0,,0.007872988000000001,0.015078703965991732,True,,8.77214307539505,0.13227254858120624,,,
S6j,50p_E1_to_E2,50% epiboly,six7,500.0,,0.002604099,0.0092095335945487,True,,18.424523071666826,0.16968126419205326,,,
S6j,50p_E1_to_E2,50% epiboly,skia,500.0,,0.0014100969,0.007776121003553268,True,,11.906467012930856,0.09258612821736577,,,
S6j,50p_E1_to_E2,50% epiboly,skila,500.0,,0.001764423,0.008899450348690137,True,,11.215118381237723,0.09980838918850722,,,
S6j,50p_E1_to_E2,50% epiboly,skilb,500.0,,0.0022875960000000002,0.00892892773263156,True,,12.290687614829341,0.10974266149716094,,,
S6j,50p_E1_to_E2,50% epiboly,smtnl,500.0,,0.01737742,0.026071744505316016,True,,9.196302244070802,0.23976364250107826,,,
S6j,50p_E1_to_E2,50% epiboly,snai1a,500.0,,0.00092566933,0.007036887365393341,True,,24.00253402447142,0.16890312841422672,,,
S6j,50p_E1_to_E2,50% epiboly,snai2,500.0,,0.0026177173,0.009646373428404327,True,,26.08925078631511,0.2516666555520868,,,
S6j,50p_E1_to_E2,50% epiboly,snrpc,500.0,,0.0028335769,0.009168993448838592,True,,14.726235804521378,0.13502475961770882,,,
S6j,50p_E1_to_E2,50% epiboly,snrpd3,500.0,,0.009288588,0.016559608466923236,True,,10.08307174048971,0.16697172016640782,,,
S6j,50p_E1_to_E2,50% epiboly,snrpg,500.0,,0.0030676647999999997,0.009891641745343805,True,,11.2002096035052,0.11078846087063264,,,
S6j,50p_E1_to_E2,50% epiboly,sox11a,500.0,,0.0016305884,0.00815545618534087,True,,12.893432080277135,0.10515182040936856,,,
S6j,50p_E1_to_E2,50% epiboly,sox11b,500.0,,0.00078059227,0.007448622211813919,True,,9.33269511309884,0.06951572011551524,,,
S6j,50p_E1_to_E2,50% epiboly,sox13,500.0,,0.0022810076,0.008991689281538127,True,,16.904938732192072,0.1520039564033102,,,
S6j,50p_E1_to_E2,50% epiboly,sox17,500.0,,0.019964438,0.02943645333871245,True,,8.811351512470447,0.25937493764782965,,,
S6j,50p_E1_to_E2,50% epiboly,sox19a,500.0,,0.0017816045000000002,0.009452637843787666,True,,35.60880417971038,0.3365971299611548,,,
S6j,50p_E1_to_E2,50% epiboly,sox2,500.0,,0.0017097043,0.007983486307784915,True,,34.636766956742676,0.2765221547450921,,,
S6j,50p_E1_to_E2,50% epiboly,sox3,500.0,,0.0037673059999999998,0.011029080441221594,True,,25.057878201337296,0.2763653543688821,,,
S6j,50p_E1_to_E2,50% epiboly,sox32,500.0,,0.005782958,0.013471750402823082,True,,30.651189642728546,0.41292517641643495,,,
S6j,50p_E1_to_E2,50% epiboly,sox5,500.0,,0.004712457299999999,0.012610182072967291,True,,9.320193702860992,0.11752933954840032,,,
S6j,50p_E1_to_E2,50% epiboly,sp5a,500.0,,0.0041119372,0.011256271228194229,True,,12.001277489285824,0.1350896345042231,,,
S6j,50p_E1_to_E2,50% epiboly,sp5l,500.0,,0.0010792257,0.008157855458557605,True,,26.142136827208546,0.21326377361420304,,,
S6j,50p_E1_to_E2,50% epiboly,sp8b,500.0,,0.0024622031,0.009529926162213086,True,,25.203545566208504,0.24018792827194005,,,
S6j,50p_E1_to_E2,50% epiboly,spon1b,500.0,,0.013683431000000001,0.022593915276229386,True,,6.807247270969958,0.15380236810463893,,,
S6j,50p_E1_to_E2,50% epiboly,srp19,500.0,,0.0033104904,0.010658684745430944,True,,14.12411856768998,0.15054452712009514,,,
S6j,50p_E1_to_E2,50% epiboly,srrm4,500.0,,0.0032025128999999997,0.00972969494760036,True,,7.935945710079807,0.07721433087979425,,,
S6j,50p_E1_to_E2,50% epiboly,stmn1a,500.0,,0.0034148768,0.009961495595052838,True,,9.367279977690881,0.09331211823539436,,,
S6j,50p_E1_to_E2,50% epiboly,stox1,500.0,,0.0021566749,0.008599577238783239,True,,8.239351742977385,0.07085494171123732,,,
S6j,50p_E1_to_E2,50% epiboly,supt16h,500.0,,0.0004946971,0.0071639053756371125,True,,32.630048056883915,0.233758576682008,,,
S6j,50p_E1_to_E2,50% epiboly,syne2b,500.0,,0.0035142940000000003,0.010151908826082945,True,,18.275453696292228,0.18553073968005926,,,
S6j,50p_E1_to_E2,50% epiboly,szl,500.0,,0.0053764116,0.0121419807896018,True,,42.43049244560704,0.5151902241679049,,,
S6j,50p_E1_to_E2,50% epiboly,tagln2,500.0,,0.0018424038000000001,0.009009198239073151,True,,27.565329068866127,0.24834151410670066,,,
S6j,50p_E1_to_E2,50% epiboly,tbr1b,500.0,,0.005732879000000001,0.012666972586885093,True,,10.116969891913927,0.12815138028321554,,,
S6j,50p_E1_to_E2,50% epiboly,tbx1,500.0,,0.009787997,0.017477761488407847,True,,9.122651746650256,0.15944353136976042,,,
S6j,50p_E1_to_E2,50% epiboly,tbx16,500.0,,0.00030138184,0.006149456836283204,True,,15.1336720350357,0.09306386295391823,,,
S6j,50p_E1_to_E2,50% epiboly,tbx16l,500.0,,0.0021117753,0.008533464418724171,True,,20.349111938718405,0.17364842268168873,,,
S6j,50p_E1_to_E2,50% epiboly,tbx3b,500.0,,0.0032954446999999996,0.008944611065089701,True,,16.729771943176786,0.1496413032393663,,,
S6j,50p_E1_to_E2,50% epiboly,tbx6,500.0,,0.0026933611,0.009112987900152794,True,,22.724671979278963,0.20708966078211044,,,
S6j,50p_E1_to_E2,50% epiboly,tbxta,500.0,,0.0049716840000000005,0.011856328789144752,True,,25.83965933616715,0.30636349688909154,,,
S6j,50p_E1_to_E2,50% epiboly,tbxtb,500.0,,0.0029334808000000003,0.009712542127817868,True,,11.447370236489204,0.1111830656746298,,,
S6j,50p_E1_to_E2,50% epiboly,tcf3b,500.0,,0.0015377874,0.008295917930081486,True,,16.757073535647432,0.1390153068000715,,,
S6j,50p_E1_to_E2,50% epiboly,tcf7,500.0,,0.0036523277,0.010902560036629438,True,,13.070050109077616,0.14249700599597384,,,
S6j,50p_E1_to_E2,50% epiboly,tcf7l1a,500.0,,0.0033443118,0.01017677788622677,True,,5.737795073459885,0.058392266019287466,,,
S6j,50p_E1_to_E2,50% epiboly,tcf7l1b,500.0,,0.0026045798,0.00932145789265632,True,,5.667478724201813,0.052829164285172765,,,
S6j,50p_E1_to_E2,50% epiboly,tcf7l2,500.0,,0.0031954270000000002,0.010026948060840368,True,,15.519089638892519,0.1556091057607012,,,
S6j,50p_E1_to_E2,50% epiboly,tdgf1,500.0,,0.0001517798,0.006265196157619352,True,,46.91106703312366,0.2939070369257502,,,
S6j,50p_E1_to_E2,50% epiboly,tead1a,500.0,,0.0027475496999999995,0.009631095733493557,True,,15.374504467855537,0.14807332438494109,,,
S6j,50p_E1_to_E2,50% epiboly,tead1b,500.0,,0.0033006575,0.00976332570426166,True,,16.610492120895753,0.16217364468437728,,,
S6j,50p_E1_to_E2,50% epiboly,tfap2a,500.0,,0.0049580773,0.0121488019824028,True,,8.483081860472257,0.1030592817233906,,,
S6j,50p_E1_to_E2,50% epiboly,tgif1,500.0,,0.0017555078,0.009286765428259968,True,,11.56757844744819,0.10742538761444696,,,
S6j,50p_E1_to_E2,50% epiboly,tlcd5a,500.0,,0.0029023911,0.010610078833997236,True,,8.222926411031308,0.08724589746720013,,,
S6j,50p_E1_to_E2,50% epiboly,tmed10,500.0,,0.0035628495,0.009423294803127643,True,,18.333514240785743,0.17276210946826293,,,
S6j,50p_E1_to_E2,50% epiboly,tmed2,500.0,,0.0028451496999999997,0.008899681828916067,True,,25.625095564000823,0.22805519735517585,,,
S6j,50p_E1_to_E2,50% epiboly,tp63,500.0,,0.0021943825,0.009332724008709192,True,,21.214196663111835,0.19798624252330224,,,
S6j,50p_E1_to_E2,50% epiboly,tph1b,500.0,,0.006225900699999999,0.013306283717975013,True,,48.67734735882478,0.6477145945949442,,,
S6j,50p_E1_to_E2,50% epiboly,tpx2,500.0,,0.0037981853999999996,0.010449555050581693,True,,14.241168286093943,0.1488138719901368,,,
S6j,50p_E1_to_E2,50% epiboly,tram1,500.0,,0.0007405275,0.00691319250036031,True,,18.862875763856646,0.13040269126592202,,,
S6j,50p_E1_to_E2,50% epiboly,trps1,500.0,,0.0028846291999999997,0.009159175353124738,True,,15.453289603602999,0.14153938926201934,,,
S6j,50p_E1_to_E2,50% epiboly,tshz3b,500.0,,0.0025147828,0.009425690304487934,True,,14.989500451747366,0.14128638907715266,,,
S6j,50p_E1_to_E2,50% epiboly,tuba1a,500.0,,0.0036382522,0.010322774853557348,True,,10.172043330841651,0.10500371310490793,,,
S6j,50p_E1_to_E2,50% epiboly,tuba8l,500.0,,0.0010292556,0.007853158889338362,True,,12.03268389217267,0.09449457847041433,,,
S6j,50p_E1_to_E2,50% epiboly,tuba8l2,500.0,,0.0025768175,0.009000005060806867,True,,23.54552568010833,0.21190985028033302,,,
S6j,50p_E1_to_E2,50% epiboly,tuba8l4,500.0,,7.951617599999999e-05,0.006741166743449863,True,,11.678305597196488,0.07872540531166536,,,
S6j,50p_E1_to_E2,50% epiboly,tubb2b,500.0,,0.0005739226,0.008261252893134945,True,,23.063786564088616,0.19053577347922396,,,
S6j,50p_E1_to_E2,50% epiboly,twist1a,500.0,,0.008092884,0.015622982196509832,True,,6.016328148016867,0.09399298754482847,,,
S6j,50p_E1_to_E2,50% epiboly,twist2,500.0,,0.0043772105,0.011449486995115877,True,,17.048352291626326,0.1951948878511296,,,
S6j,50p_E1_to_E2,50% epiboly,ube2c,500.0,,0.002997906,0.009761042147874831,True,,6.93170305433976,0.0676606456699631,,,
S6j,50p_E1_to_E2,50% epiboly,uhrf1,500.0,,0.00023664917999999998,0.006756163295358419,True,,24.897479943554345,0.16821144014156428,,,
S6j,50p_E1_to_E2,50% epiboly,unc5b,500.0,,0.003172189,0.01010673493146896,True,,11.284502422222676,0.11404947481492402,,,
S6j,50p_E1_to_E2,50% epiboly,uncx4.1,500.0,,0.022362772000000003,0.03111563613638282,True,,8.937400035816376,0.27809288751975714,,,
S6j,50p_E1_to_E2,50% epiboly,unga,500.0,,0.0024194308,0.009341688407585022,True,,19.039702444545977,0.17786296761008336,,,
S6j,50p_E1_to_E2,50% epiboly,usf1,500.0,,0.0030431463,0.009575687209144227,True,,10.158248193635263,0.09727220729510563,,,
S6j,50p_E1_to_E2,50% epiboly,ved,500.0,,0.00036906339999999996,0.007513721077702929,True,,92.87944109054516,0.6978702142072967,,,
S6j,50p_E1_to_E2,50% epiboly,vent,500.0,,0.0020255977,0.008839510148391124,True,,72.64822229190962,0.6421746982119094,,,
S6j,50p_E1_to_E2,50% epiboly,vgll4l,500.0,,0.0016892741,0.00900601940229535,True,,15.970668076827074,0.1438321465675236,,,
S6j,50p_E1_to_E2,50% epiboly,vox,500.0,,0.0028334549,0.00965567729435861,True,,22.16836377372513,0.21405056674303968,,,
S6j,50p_E1_to_E2,50% epiboly,vrtn,500.0,,7.571560999999999e-05,0.006186976050958033,True,,10.809737357439948,0.06687958614762733,,,
S6j,50p_E1_to_E2,50% epiboly,vsx2,500.0,,0.0063847936999999995,0.013683016737923022,True,,11.248787326423116,0.15391734526878387,,,
S6j,50p_E1_to_E2,50% epiboly,wnt11f2,500.0,,0.0065934863,0.013907714141532768,True,,16.719035800010307,0.23252357062859594,,,
S6j,50p_E1_to_E2,50% epiboly,wnt8a,500.0,,0.002163842,0.008857117313891648,True,,28.403718129292653,0.25157506362185605,,,
S6j,50p_E1_to_E2,50% epiboly,xbp1,500.0,,0.00040484732000000003,0.006599327432923018,True,,69.66822703619624,0.45976344188307894,,,
S6j,50p_E1_to_E2,50% epiboly,ypel3,500.0,,0.0029823193,0.00972316106781363,True,,24.80340279812601,0.2411674804360385,,,
S6j,50p_E1_to_E2,50% epiboly,zbtb18,500.0,,0.0029401258000000003,0.00927412449382245,True,,15.055862882934898,0.13962994673825882,,,
S6j,50p_E1_to_E2,50% epiboly,zc4h2,500.0,,0.0029172290000000003,0.00982521879486739,True,,12.79084945028702,0.12567289442127927,,,
S6j,50p_E1_to_E2,50% epiboly,zeb1a,500.0,,0.0024143066,0.00887795682065188,True,,25.310085460728242,0.22470184584735425,,,
S6j,50p_E1_to_E2,50% epiboly,zeb1b,500.0,,0.00251282,0.009546774160116909,True,,13.921401159291765,0.1329044728601482,,,
S6j,50p_E1_to_E2,50% epiboly,zeb2a,500.0,,0.0029642857,0.010150699457153677,True,,11.606275002686665,0.11781180936934782,,,
S6j,50p_E1_to_E2,50% epiboly,zeb2b,500.0,,0.0037216882,0.010841077798977493,True,,24.558445314007198,0.2662400162710863,,,
S6j,50p_E1_to_E2,50% epiboly,zfand5a,500.0,,0.0011754936,0.008286642981693145,True,,6.298152363810217,0.05219054008320202,,,
S6j,50p_E1_to_E2,50% epiboly,zgc:113372,500.0,,0.004530822,0.011645701900124535,True,,9.763018656613461,0.11369720492027467,,,
S6j,50p_E1_to_E2,50% epiboly,zgc:113424,500.0,,0.0031926758,0.009395009744912385,True,,18.486895047028412,0.17368455912000444,,,
S6j,50p_E1_to_E2,50% epiboly,zgc:174154,500.0,,0.010681685,0.0190171044319868,True,,9.739880074850982,0.18522431653846852,,,
S6j,50p_E1_to_E2,50% epiboly,zgc:175088,500.0,,0.0021921373,0.008901915745809674,True,,13.84344607023729,0.1232331905489124,,,
S6j,50p_E1_to_E2,50% epiboly,zic2a,500.0,,0.0014873364,0.00748856621794402,True,,49.738861937088735,0.3724727612210644,,,
S6j,50p_E1_to_E2,50% epiboly,zic2b,500.0,,0.0035957640000000004,0.010920270672068,True,,7.166654053324458,0.07826180207537634,,,
S6j,50p_E1_to_E2,50% epiboly,zic3,500.0,,0.0016221238000000001,0.007710164459422228,True,,47.88902616204596,0.369232267510948,,,
S6j,50p_E1_to_E2,50% epiboly,zmp:0000000624,500.0,,0.0028396244,0.009724027756601571,True,,4.617422202392578,0.04489994166001378,,,
S6j,50p_E1_to_E2,50% epiboly,znf1004,500.0,,0.014426379,0.02334746355190872,True,,10.12176735726904,0.23631759445473835,,,
S6j,50p_E1_to_E2,50% epiboly,znf185,500.0,,0.009961965500000001,0.017060578428208822,True,,7.426547480505102,0.12670119574197392,,,
S6j,50p_E1_to_E2,50% epiboly,znf576.2,500.0,,0.001403726,0.00799138001166284,True,,22.881861666855652,0.1828576519541444,,,
S6j,50p_E1_to_E2,50% epiboly,znfl2a,500.0,,0.0005179383,0.006841076887212694,True,,23.551480059811304,0.16111748589682573,,,
S6j,50p_E1_to_E2,50% epiboly,zswim5,500.0,,0.0017367499,0.009374078921973695,True,,17.617172509376537,0.16514476548492102,,,
S6j,50p_E2_to_E1,50% epiboly,ackr3b,500.0,,0.01637968,0.024231457896530625,True,,3.4286100577065426,0.08308022025693752,,,
S6j,50p_E2_to_E1,50% epiboly,acvr1ba,500.0,,0.00048315714000000005,0.0076785491080954655,True,,18.94556154744385,0.14547442472249272,,,
S6j,50p_E2_to_E1,50% epiboly,add3b,500.0,,0.0014776611,0.008890456240624185,True,,8.761963099497043,0.07789784951804232,,,
S6j,50p_E2_to_E1,50% epiboly,adka,500.0,,0.00061088894,0.008613300696015347,True,,19.98849143266206,0.17216688716924491,,,
S6j,50p_E2_to_E1,50% epiboly,admp,500.0,,0.0011364061,0.008159375982359048,True,,77.2881108368445,0.6306227552840531,,,
S6j,50p_E2_to_E1,50% epiboly,ahi1,500.0,,0.0010875228,0.008102465514093634,True,,11.121827822315018,0.09011422638399452,,,
S6j,50p_E2_to_E1,50% epiboly,akap12b,500.0,,0.00054897746,0.007331201690249139,True,,29.618599384772118,0.21713992587245345,,,
S6j,50p_E2_to_E1,50% epiboly,alcamb,500.0,,0.0009381257699999999,0.009113311767578123,True,,11.413652635415819,0.10401617487338403,,,
S6j,50p_E2_to_E1,50% epiboly,aldob,500.0,,-0.00014891631,0.008004182949662207,True,,12.354878849908255,0.09889071063557787,,,
S6j,50p_E2_to_E1,50% epiboly,anp32e,500.0,,0.0009199561300000001,0.009762364812195298,True,,31.630616242189223,0.30878961499080115,,,
S6j,50p_E2_to_E1,50% epiboly,apex1,500.0,,0.0008314374,0.007339166151359667,True,,10.216864850054344,0.0749832686805352,,,
S6j,50p_E2_to_E1,50% epiboly,aplnra,500.0,,0.0033152215000000003,0.010465583857148878,True,,15.071249830406204,0.15772942893215694,,,
S6j,50p_E2_to_E1,50% epiboly,aplnrb,500.0,,0.00045862839999999996,0.007717097667045887,True,,10.027986700560778,0.07738695277206477,,,
S6j,50p_E2_to_E1,50% epiboly,apoc1,500.0,,0.013904623999999999,0.02330315820872784,True,,22.809450861942807,0.5315322420900569,,,
S6j,50p_E2_to_E1,50% epiboly,arf5,500.0,,0.00068452733,0.0076064103515818705,True,,23.248844445088093,0.17684025104943474,,,
S6j,50p_E2_to_E1,50% epiboly,arhgap5,500.0,,0.00052320026,0.007558327447623009,True,,10.252576935209776,0.07749233365826264,,,
S6j,50p_E2_to_E1,50% epiboly,arl4aa,500.0,,0.0049995743,0.013211492588743564,True,,4.773211957256515,0.06306125439779661,,,
S6j,50p_E2_to_E1,50% epiboly,arl4ab,500.0,,0.004425928,0.011821227986365555,True,,21.31672497312827,0.25198986583000144,,,
S6j,50p_E2_to_E1,50% epiboly,arl4d,500.0,,0.00020614211,0.007286703353747723,True,,23.025450658945754,0.16777962853809275,,,
S6j,50p_E2_to_E1,50% epiboly,arl6ip5a,500.0,,0.0030942033000000003,0.01131948614493012,True,,12.078138837512405,0.13671832522776406,,,
S6j,50p_E2_to_E1,50% epiboly,aspm,500.0,,0.0006203492,0.008457394642755389,True,,7.712833332922355,0.06523047531032272,,,
S6j,50p_E2_to_E1,50% epiboly,atf6,500.0,,0.00015676607,0.007493606396019455,True,,10.397191776862538,0.077912462799738,,,
S6j,50p_E2_to_E1,50% epiboly,atoh1c,500.0,,0.0055378946,0.013830469269305465,True,,8.635191958432253,0.11942875701565095,,,
S6j,50p_E2_to_E1,50% epiboly,atp2b1a,500.0,,-0.00031278006,0.0068146098172292115,True,,28.965882098931623,0.1973911845160833,,,
S6j,50p_E2_to_E1,50% epiboly,atrxl,500.0,,-3.7859672e-06,0.007807731791399406,True,,30.550836332254118,0.2385327360851805,,,
S6j,50p_E2_to_E1,50% epiboly,aurkb,500.0,,0.0009702411,0.008370646648108958,True,,9.749956156519184,0.08161343782077661,,,
S6j,50p_E2_to_E1,50% epiboly,axin2,500.0,,0.0010389492,0.008357644360512487,True,,20.62751419518799,0.1723974276848042,,,
S6j,50p_E2_to_E1,50% epiboly,bach1b,500.0,,0.00028990858,0.007241329620592279,True,,17.997065075712733,0.13032268041648545,,,
S6j,50p_E2_to_E1,50% epiboly,bambia,500.0,,0.0018042764000000002,0.010393576696515082,True,,78.36377145772327,0.8144798688740263,,,
S6j,50p_E2_to_E1,50% epiboly,baz1b,500.0,,0.0023169727,0.009944152692332855,True,,9.040104653261277,0.0898961810266989,,,
S6j,50p_E2_to_E1,50% epiboly,bcl2l1,500.0,,-0.00010118654,0.007360972464084622,True,,16.08796856932464,0.11842309364185755,,,
S6j,50p_E2_to_E1,50% epiboly,bhlha15,500.0,,0.0013596523000000001,0.008338993880897757,True,,11.55054453095712,0.09631992016468847,,,
S6j,50p_E2_to_E1,50% epiboly,blf,500.0,,0.00030121626000000003,0.007101843575946986,True,,22.432664859422733,0.15931327682326304,,,
S6j,50p_E2_to_E1,50% epiboly,bmp2b,500.0,,0.0021809724,0.008867237484082578,True,,66.09876195540187,0.5861134196623908,,,
S6j,50p_E2_to_E1,50% epiboly,bmp4,500.0,,6.500762499999999e-05,0.0068364730570465325,True,,40.63375327394859,0.2777915594640259,,,
