record_type	fold	train_embryo	test_embryo	cohort	method	method_label	gene	genes	cells	ancestor_families	descendant_cells	rho_future_pooled_frozen_raw	rho_future_pooled	future_residual_status	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	domain_gene_count	median_domain_dice	family_bootstrap_estimate	family_bootstrap_ci95_low	family_bootstrap_ci95_high	bootstrap_unit	family_bootstrap_replicates	trajectory_free_gene_rho	trajectory_aware_gene_rho	trajectory_delta_future_residual_pearson	trajectory_improved	evaluation_unit	confirmatory_non_anchor
gene_trajectory_comparison	A	E1	E2	full			rps3																						0.15565827	0.11565822	-0.04000004999999998	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rps6																						0.008659921	0.19523682	0.18657689900000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rrbp1b																						0.21773435	0.27645576	0.05872141	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rreb1a																						-0.18791182	0.39551148	0.5834233	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rreb1b																						0.014233015	0.27593142	0.26169840499999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rrm2																						-0.0667205	0.08857561	0.15529611	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rrp8																						-0.034437608	0.030896382000000003	0.06533399000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rx3																						0.05402621	0.14147423	0.08744802000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rxraa																						0.06250635	0.03421078	-0.02829557	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rxrgb																						0.0	0.16240308	0.16240308	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sall1a																						0.17892638	0.21627954	0.037353159999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sall3a																						0.14974463	0.17366275	0.023918120000000015	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sall3b																						0.1700289	0.33884355	0.16881464999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sdc4																						0.10440323	0.20970039999999998	0.10529716999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sebox																						0.4661066	0.44592506	-0.020181539999999998	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sept9a																						0.38570687	0.5769845	0.19127763000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			shha																						0.34174266	0.33165565	-0.010087009999999952	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-106e7.2																						-0.12772239999999999	0.53422505	0.66194745	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-113a14.12																						0.10979536	0.17822267	0.06842731	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-113a14.18																						-0.020655882	0.17871471	0.199370592	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-114n24.6																						-0.08731110000000002	0.18557878	0.27288988000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-155e24.3																						0.1960335	0.2726578	0.0766243	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-161h7.4																						0.02026967	0.21904397	0.19877430000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:ch211-163l21.7																						-0.016128253000000002	0.056469537	0.07259779	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-108k21.14																						0.14551860000000003	0.20292121	0.057402609999999965	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-108k21.21																						0.12182874	0.112691864	-0.009136876000000002	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-261h17.1																						0.36230233	0.5948131999999999	0.23251086999999993	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-261m9.12																						0.25072393	0.29529363	0.04456969999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-66i24.9																						0.03663219	0.037035767000000004	0.0004035770000000022	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-68o6.5																						-0.013639192	0.11707051	0.130709702	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			si:dkey-92i17.2																						0.1307018	0.091350414	-0.039351386	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			six3b																						0.09865502	0.22766119	0.12900617000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			six4a																						0.54951763	0.6728049	0.12328727000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			six4b																						0.009493298	0.40425926	0.394765962	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			six7																						0.20324476	0.43005478	0.22681002000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			skia																						-0.24793719	0.42801359999999994	0.6759507899999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			skila																						-0.016745657	0.06641291	0.083158567	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			skilb																						0.27793379999999995	0.36975166	0.09181786000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			smtnl																						0.29629996	0.44081345	0.14451349000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			snai1a																						0.03227933	0.27945182	0.24717249000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			snai2																						0.2637737	0.39323816	0.12946446	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			snrpc																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			snrpd3																						0.18529786	0.14013113	-0.045166730000000016	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			snrpg																						0.0	0.06784452	0.06784452	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox10																						-0.022095447	0.09588812	0.117983567	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox11a																						0.3708031	0.6264885	0.2556854	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox11b																						0.15466511	0.46929064	0.31462553	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox13																						0.044954836	0.08735137400000001	0.04239653800000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox17																						0.0	0.31579640000000003	0.31579640000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox19a																						0.23905782	0.66358054	0.42452272	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox2																						0.30755278	0.58483964	0.27728685999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox3																						0.2262953	0.35037252	0.12407722000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox32																						0.01826136	0.16146414	0.14320278	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sox5																						0.49713215	0.46974447	-0.02738767999999997	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sp5a																						0.07567761	0.07683358	0.0011559699999999923	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			sp5l																						0.6896922	0.8640437	0.1743515	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			spon1b																						0.03111622	0.051306542000000004	0.020190322000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			srp19																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			srrm4																						0.14223112	0.16265507	0.020423950000000024	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			stmn1a																						0.0	0.06226032	0.06226032	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			stox1																						0.041217263999999997	0.105201505	0.063984241	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			supt16h																						0.26618928	0.256	-0.010189279999999967	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			syne2b																						0.10557143	0.4595701	0.35399866999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			szl																						-0.16795629999999998	0.6975005999999999	0.8654568999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tagln2																						0.16924646	0.25422039999999996	0.08497393999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbr1b																						0.028067188	0.06201205	0.033944862	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbx1																						0.23288213	0.42947572	0.19659359	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbx16																						0.05966706	0.6154088000000001	0.5557417400000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbx16l																						0.39683947	0.73718363	0.34034415999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbx3b																						0.16309401	0.09492863	-0.06816538000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbx6																						0.20927307	0.27431512	0.06504205000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbxta																						0.09158116	0.6362300000000001	0.54464884	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tbxtb																						0.14196512	0.3739844	0.23201928	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tcf3b																						0.50487554	0.77524287	0.27036733	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tcf7																						0.31832477	0.6385085	0.32018373000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tcf7l1a																						0.0018547453	0.70428836	0.7024336147	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tcf7l1b																						0.12440845	0.5808001	0.45639165000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tcf7l2																						0.113772266	0.09973725	-0.014035015999999997	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tdgf1																						-0.37656382	-0.16659753	0.20996629	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tead1a																						0.23399052	0.26594606	0.03195553999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tead1b																						-0.09809636	0.12667662	0.22477297999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tfap2a																						0.19313489	0.52646893	0.33333403999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tfap2c																						-0.31937635	0.5479488	0.86732515	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tgif1																						0.29035205	0.35562614	0.06527409	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tlcd5a																						0.08044194	0.14464493	0.06420299	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tmed10																						0.076743245	0.10298004	0.026236794999999993	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tmed2																						0.15148512	0.18231557	0.03083045000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tp63																						0.22447403	0.21476741	-0.00970662	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tph1b																						0.39705247	0.43675107	0.03969860000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tpx2																						0.0	0.07268173	0.07268173	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tram1																						0.25124810000000003	0.28273988	0.03149177999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			trps1																						0.12886192	0.15761332	0.02875140000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tshz3b																						0.14300062	0.37239759999999994	0.22939697999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tuba1a																						0.18554698	0.28269923	0.09715225000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tuba8l																						0.1971664	0.24640334	0.04923694000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tuba8l2																						0.34793603	0.53717685	0.18924082000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tuba8l4																						-0.048448745	0.18417825	0.232626995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			tubb2b																						0.009517883000000001	0.023939417999999997	0.014421534999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			twist1a																						0.045907486	0.2005641	0.154656614	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			twist2																						0.09711386	0.27721876	0.1801049	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ube2c																						-0.00451559	0.035971005	0.040486595	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			uhrf1																						0.1285988	0.22178167	0.09318286999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			uncx4.1																						0.011689143999999999	0.08038272	0.068693576	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			unga																						0.11044799	0.13798186	0.027533870000000016	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			usf1																						0.11844381	0.025709052000000003	-0.092734758	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ved																						-0.575657	0.7616310000000001	1.337288	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			vgll4l																						0.14864528	0.30230486	0.15365958000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			vox																						0.051373642000000004	0.10115362	0.049779977999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			vrtn																						-0.26569977	-0.10497504	0.16072472999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			vsx2																						0.05775692	0.05768984	-6.708000000000408e-05	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			wnt11f2																						0.22256094	0.40202618	0.17946524	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			wnt8a																						0.13419047	0.40354714	0.26935667	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			xbp1																						0.11740489	0.20714404	0.08973915	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ypel3																						0.19978738	0.25808913	0.05830175000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zbtb18																						0.007823004	0.14145702	0.133634016	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zc4h2																						0.0	-0.021011993	-0.021011993	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zeb1a																						-0.2740675	0.20973034	0.48379784000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zeb1b																						-0.032539837	0.24911715	0.281656987	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zeb2a																						0.12969267	0.16433764	0.03464497	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zeb2b																						-0.099663556	0.07102329	0.170686846	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zfand5a																						0.31234536	0.3488408	0.03649543999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zgc:113372																						0.058223113	0.049780358	-0.008442755000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zgc:174154																						0.055854317	0.11789896	0.062044643	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zgc:175088																						0.061437834000000004	0.12621692	0.06477908600000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zic2a																						0.15812871	0.5790114000000001	0.42088269000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zic2b																						-0.054025445	0.5170478000000001	0.571073245	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zmp:0000000624																						0.114913926	0.0856144	-0.029299526000000006	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			znf1004																						0.11858586	0.35180223	0.23321637	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			znf185																						0.29691088	0.36704287	0.07013199000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			znf576.2																						0.15000239	0.1850376	0.03503520999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			znfl2a																						-0.25447770000000003	0.3377478	0.5922255000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			zswim5																						0.13909233	0.23790008	0.09880775000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ackr3b																						0.22839387	0.31421363	0.08581976000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			acvr1ba																						0.24137071	0.32273212	0.08136141000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			add3b																						0.19046706	0.279575	0.08910794000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			adka																						-0.00765044	0.14645994	0.15411038000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			admp																						-0.027926806000000002	0.5128838	0.540810606	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ahi1																						-0.01030859	0.3355995	0.34590809	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			akap12b																						0.034073543	0.19863665	0.164563107	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			alcamb																						0.30052984	0.6358796999999999	0.33534985999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			aldob																						-0.20854387	0.15447997	0.36302384	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			anp32e																						0.30611843	0.42221716	0.11609872999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			apex1																						0.06883025	-0.0156248575	-0.0844551075	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			aplnra																						0.47197396	0.5585211999999999	0.08654723999999991	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			aplnrb																						0.019410715	0.0	-0.019410715	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			apoc1																						-0.11160625	0.6214395	0.73304575	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arf5																						0.0	0.20962402	0.20962402	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arhgap5																						0.101787694	0.15616927	0.054381576	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arl4aa																						0.21824671	0.25581086	0.03756414999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arl4ab																						0.43748724	0.46986140000000004	0.03237416000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arl4d																						0.16515963	0.39278126	0.22762163000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			arl6ip5a																						0.17436972	0.23762198	0.06325226	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			aspm																						0.14581388	0.118090205	-0.027723675000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			atf6																						0.0	0.23441714	0.23441714	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			atoh1c																						0.15998366	0.144705	-0.01527866	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			atp2b1a																						0.17387829999999999	0.26884657	0.09496827000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			atrxl																						0.26316315	0.39096496	0.12780180999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			aurkb																						0.10087457	0.06455244	-0.036322129999999994	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			axin2																						0.17879918	0.23328286	0.05448368000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bach1b																						0.0	0.13111837	0.13111837	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bambia																						-0.41778459999999995	0.8618037000000001	1.2795883	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			baz1b																						0.17925662	0.30544597	0.12618935	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bcl2l1																						0.07374219	0.108817115	0.03507492500000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bhlha15																						0.0	0.03090534	0.03090534	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			blf																						0.44748420000000005	0.48433715	0.03685294999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bmp2b																						-0.5020581000000001	0.13478518	0.6368432800000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bmp4																						-0.39123353	0.76541746	1.15665099	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			bmp7a																						-0.42105618	0.58776206	1.00881824	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			brd2a																						0.05182995	0.004494877	-0.047335073	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			btg2																						0.18045738	0.49974978	0.3192924	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			c1qbp																						0.25535747	0.40081984	0.14546237	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			C7H16orf87																						-0.039540417	0.0	0.039540417	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ca9																						0.28916213	0.36435285	0.07519071999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			casz1																						0.12637451	0.1503014	0.023926890000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cbx3a																						0.05580275	0.23502618	0.17922343000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cbx5																						0.22741319	0.33915508	0.11174189000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ccne2																						0.16501376	0.20708834	0.04207458	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ccnf																						0.15414628	0.17348494	0.019338660000000008	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ccng1																						0.23466943	0.25165245	0.016983020000000015	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cd63																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdc14b																						0.19082974	0.21432838	0.023498640000000015	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdc42ep4a																						0.107213944	0.2768744	0.16966045600000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdca8																						0.044130113	0.16331923	0.11918911700000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdh1																						0.18048635	0.309533	0.12904665	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdh2																						0.31664749999999997	0.32733059999999997	0.010683100000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdh6																						0.25788063	0.28076290000000004	0.022882270000000038	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdkn1ca																						0.20809256	0.19494332	-0.013149240000000006	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdt1																						0.19180736	0.27222246	0.08041509999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdx1a																						0.0055985516	0.7025571999999999	0.6969586483999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cdx4																						-0.21745199	0.7120335	0.92948549	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cenpf																						0.06292102	0.11674866	0.05382764000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cfl1l																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			chaf1a																						0.21686158	0.0	-0.21686158	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			chrd																						-0.46305569999999996	0.5936536	1.0567093	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			chst11																						0.23334157	0.22473687	-0.008604699999999993	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cldnd																						0.09225096599999999	0.0995522	0.007301234000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			clic4																						0.14232808	0.25578007	0.11345199000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			clocka																						-0.014571822	-0.04163563	-0.027063808	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cmtm6																						0.08238554	0.0966087	0.014223160000000012	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cnmd																						0.07854782	0.07787156	-0.000676259999999998	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cnn3a																						-0.028537873	0.0	0.028537873	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			coq10b																						0.12413061	0.16563508	0.04150446999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			crabp2b																						0.47769734	0.757182	0.27948466	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			creb3l1																						0.23674165	0.21082142	-0.02592022999999999	False	gene_within_directional_target_embryo	True
